Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Lopez-Valenzuela J.A., Gibbon B.C., Holding D.R., Larkins B.A.",Cytoskeletal proteins are coordinately increased in maize genotypes with high levels of eEF1A,2004,Plant Physiology,135,3,,1784,1797,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-3543137252&partnerID=40&md5=6a9abca791f4708d1c6cc4b658165e4d,,320889,,PLPHA,10.1104/pp.104.042259,15247373,Plant Physiology,Article,Scopus
"Mayer H., Bilban M., Kurtev V., Gruber F., Wagner O., Binder B.R., De Martin R.",Deciphering regulatory patterns of inflammatory gene expression from interleukin-1-stimulated human endothelial cells,2004,"Arteriosclerosis, Thrombosis, and Vascular Biology",24,7,,1192,1198,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042735740&partnerID=40&md5=a011859482021e07ab4c21aae64eee10,,10795642,,ATVBF,10.1161/01.ATV.0000131263.06296.77,15130917,"Arteriosclerosis, Thrombosis, and Vascular Biology",Article,Scopus
"Rhee S.-K., Liu X., Wu L., Chong S.C., Wan X., Zhou J.",Detection of genes involved in biodegradation and biotransformation in microbial communities by using 50-mer oligonucleotide microarrays,2004,Applied and Environmental Microbiology,70,7,,4303,4317,,124,http://www.scopus.com/inward/record.url?eid=2-s2.0-3242773890&partnerID=40&md5=1e654d0a38bd78879bced59697107cb0,,992240,,AEMID,10.1128/AEM.70.7.4303-4317.2004,15240314,Applied and Environmental Microbiology,Article,Scopus
"Ledger T.N., Pinton P., Bourges D., Roumi P., Salmon H., Oswald I.P.",Development of a macroarray to specifically analyze immunological gene expression in swine,2004,Clinical and Diagnostic Laboratory Immunology,11,4,,691,698,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-3242728596&partnerID=40&md5=69309fa313344c4ac8e852106f6e8a3c,,1071412X,,CDIME,10.1128/CDLI.11.4.691-698.2004,15242943,Clinical and Diagnostic Laboratory Immunology,Article,Scopus
"Court E.L., Smith M.A., Avent N.D., Hancock J.T., Morgan L.M., Gray A.G., Smith J.G.","DNA microarray screening of differential gene expression in bone marrow samples from AML, non-AML patients and AML cell lines",2004,Leukemia Research,28,7,,743,753,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-2442517390&partnerID=40&md5=27e12b9a2af6975f69c3de03e1948da5,,1452126,,LERED,10.1016/j.leukres.2003.11.011,15158096,Leukemia Research,Article,Scopus
"Amano K., Sago H., Uchikawa C., Suzuki T., Kotliarova S.E., Nukina N., Epstein C.J., Yamakawa K.",Dosage-dependent over-expression of genes in the trisomic region of Ts1 Cje mouse model for Down syndrome,2004,Human Molecular Genetics,13,13,,1333,1340,,57,http://www.scopus.com/inward/record.url?eid=2-s2.0-3242794941&partnerID=40&md5=a8e3311340cb705560ce6676fec50ee3,,9646906,,HMGEE,10.1093/hmg/ddh154,15138197,Human Molecular Genetics,Article,Scopus
"Harvey S.A.K., Anderson S.C., SundarRaj N.",Downstream effects of ROCK signaling in cultured human corneal stromal cells: Microarray analysis of gene expression,2004,Investigative Ophthalmology and Visual Science,45,7,,2168,2176,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-3142546779&partnerID=40&md5=99acf97b37f4becd23a3aa8ba25d186a,,1460404,,IOVSD,10.1167/iovs.03-1218,15223791,Investigative Ophthalmology and Visual Science,Article,Scopus
"Akopyants N.S., Matlib R.S., Bukanova E.N., Smeds M.R., Brownstein B.H., Stormo G.D., Beverley S.M.",Expression profiling using random genomic DNA microarrays identifies differentially expressed genes associated with three major developmental stages of the protozoan parasite Leishmania major,2004,Molecular and Biochemical Parasitology,136,1,,71,86,,44,http://www.scopus.com/inward/record.url?eid=2-s2.0-2342467942&partnerID=40&md5=e510c2f57eaa51cca3f91e66e30cf259,,1666851,,MBIPD,10.1016/j.molbiopara.2004.03.002,15138069,Molecular and Biochemical Parasitology,Article,Scopus
"Wagner D., Wellmer F., Dilks K., William D., Smith M.R., Kumar P.P., Riechmann J.L., Greenland A.J., Meyerowitz E.M.",Floral induction in tissue culture: A system for the analysis of LEAFY-dependent gene regulation,2004,Plant Journal,39,2,,273,282,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-3142724695&partnerID=40&md5=8658d7d5fb8084429540785d53c24e82,,9607412,,PLJUE,10.1111/j.1365-313X.2004.02127.x,15225291,Plant Journal,Article,Scopus
"Kapatral V., Campbell J.W., Minnich S.A., Thomson N.R., Matsumura P., Pruss B.M.",Gene arrays analysis of Yersinia enterocolitica FlhD and FlhC: Regulation of enzymes affecting synthesis and degradation of carbamoylphosphate,2004,Microbiology,150,7,,2289,2300,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-4344589714&partnerID=40&md5=35b5083c7086dddce011bbfb24552ed1,,13500872,,MROBE,,15256571,Microbiology,Article,Scopus
"Tallheden T., Karlsson C., Brunner A., van der Lee J., Hagg R., Tommasini R., Lindahl A.",Gene expression during redifferentiation of human articular chondrocytes,2004,Osteoarthritis and Cartilage,12,7,,525,535,,41,http://www.scopus.com/inward/record.url?eid=2-s2.0-3242695283&partnerID=40&md5=cffbbf779bb72267bda1dcef8260268c,,10634584,,OSCAE,10.1016/j.joca.2004.03.004,15219567,Osteoarthritis and Cartilage,Article,Scopus
"Nakagawa T., Schwartz J.P.",Gene expression patterns in in vivo normal adult astrocytes compared with cultured neonatal and normal adult astrocytes,2004,Neurochemistry International,45,3-Feb,,203,242,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-2442566025&partnerID=40&md5=1ba5c9dfbf9dd182f55ef1288f28cf6c,,1970186,,NEUID,10.1016/j.neuint.2003.09.007,15145538,Neurochemistry International,Article,Scopus
"Shim M.-H., Hoover A., Blake N., Drachman J.G., Reems J.A.",Gene expression profile of primary human CD34<sup>+</sup>CD38<sup>lo</sup> cells differentiating along the megakaryocyte lineage,2004,Experimental Hematology,32,7,,638,648,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042754426&partnerID=40&md5=4d14720e710bcfa407eb06d2a2655014,,0301472X,,EXHEB,10.1016/j.exphem.2004.04.002,15246160,Experimental Hematology,Article,Scopus
"Teuffel O., Dettling M., Cario G., Stanulla M., Schrappe M., Buhlmann P., Niggl F.K., Schafer B.W.",Gene expression profiles and risk stratification in childhood acute lymphoblastic leukemia,2004,Haematologica,89,7,,801,808,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-3242755098&partnerID=40&md5=9638079b1f205899a01e7fceb9b4565c,,3906078,,HAEMA,,15257931,Haematologica,Article,Scopus
"Alic N., Felder T., Temple M.D., Gloeckner C., Higgins V.J., Briza P., Dawes I.W.",Genome-wide transcriptional responses to a lipid hydroperoxide: Adaptation occurs without induction of oxidant defenses,2004,Free Radical Biology and Medicine,37,1,,23,35,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-2942597762&partnerID=40&md5=3d955d470f7d31d5a6368f14de5be101,,8915849,,FRBME,10.1016/j.freeradbiomed.2004.04.014,15183192,Free Radical Biology and Medicine,Article,Scopus
"Holzmann K., Kohlhammer H., Schwaenen C., Wessendorf S., Kestler H.A., Schwoerer A., Rau B., Radlwimmer B., Dohner H., Lichter P., Gress T., Bentz M.",Genomic DNA-chip hybridization reveals a higher incidence of genomic amplifications in pancreatic cancer than conventional comparative genomic hybridization and leads to the identification of novel candidate genes,2004,Cancer Research,64,13,,4428,4433,,75,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042743983&partnerID=40&md5=6b75db4ade81c0a3bebcc729df3c68ad,,85472,,CNREA,10.1158/0008-5472.CAN-04-0431,15231651,Cancer Research,Article,Scopus
"Weil M.R., Widlak P., Minna J.D., Garner H.R.",Global survey of chromatin accessibility using DNA microarrays,2004,Genome Research,14,7,,1374,1381,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-2342528298&partnerID=40&md5=dc1106727a85cef125825073ab3990cb,,10889051,,GEREF,10.1101/gr.1396104,15231753,Genome Research,Article,Scopus
"Shin M.S., Fredrickson T.N., Hartley J.W., Suzuki T., Agaki K., Morse III H.C.",High-throughput retroviral tagging for identification of genes involved in initiation and progression of mouse splenic marginal zone lymphomas,2004,Cancer Research,64,13,,4419,4427,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042704472&partnerID=40&md5=0dd7ae710cf005429642f2648db858d8,,85472,,CNREA,10.1158/0008-5472.CAN-03-3885,15231650,Cancer Research,Article,Scopus
"Fujimoto N., Igarashi K., Kanno J., Honda H., Inoue T.",Identification of estrogen-responsive genes in the GH3 cell line by cDNA microarray analysis,2004,Journal of Steroid Biochemistry and Molecular Biology,91,3,,121,129,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-3342991647&partnerID=40&md5=f86a963eec54f6c0bba1bb99749fde88,,9600760,,JSBBE,10.1016/j.jsbmb.2004.02.006,15276619,Journal of Steroid Biochemistry and Molecular Biology,Article,Scopus
"Andree K.B., Kim J., Kirschke C.P., Gregg J.P., Paik H.Y., Joung H., Woodhouse L., King J.C., Huang L.",Investigation of lymphocyte gene expression for use as biomarkers for zinc status in humans,2004,Journal of Nutrition,134,7,,1716,1723,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-3142536766&partnerID=40&md5=dcb11a56d56da2217525855c4e5a80e5,,223166,,JONUA,,15226459,Journal of Nutrition,Article,Scopus
"Palyada K., Threadgill D., Stintzi A.",Iron acquisition and regulation in Campylobacter jejuni,2004,Journal of Bacteriology,186,14,,4714,4729,,57,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042855363&partnerID=40&md5=651bf6b7e11e12385e3078d8d8dbc225,,219193,,JOBAA,10.1128/JB.186.14.4714-4729.2004,15231804,Journal of Bacteriology,Article,Scopus
"Wang H.-W., Trotter M.W.B., Lagos D., Bourboulia D., Henderson S., Makinen T., Elliman S., Flanagan A.M., Alitalo K., Boshoff C.",Kaposi sarcoma herpesvirus-induced cellular reprogramming contributes to the lymphatic endothelial gene expression in Kaposi sarcoma,2004,Nature Genetics,36,7,,687,693,,134,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042738138&partnerID=40&md5=0b7d1e47ce67abeadd5afccec88f46b3,,10614036,,NGENE,10.1038/ng1384,15220918,Nature Genetics,Article,Scopus
"Langmann T., Moehle C., Mauerer R., Scharl M., Liebisch G., Zahn A., Stremmel W., Schmitz G.",Loss of detoxification in inflammatory bowel disease: Dysregulation of pregnane X receptor target genes,2004,Gastroenterology,127,1,,26,40,,117,http://www.scopus.com/inward/record.url?eid=2-s2.0-3242735503&partnerID=40&md5=498f9abd4e90267cbe851907d7dceb2d,,165085,,GASTA,10.1053/j.gastro.2004.04.019,15236169,Gastroenterology,Article,Scopus
"Brinker M., Van Zyl L., Liu W., Craig D., Sederoff R.R., Clapham D.H., Von Arnold S.",Microarray analyses of gene expression during adventitious root development in Pinus contorta,2004,Plant Physiology,135,3,,1526,1539,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-3543013208&partnerID=40&md5=6e32b912fb00557c33003b2099e3abd0,,320889,,PLPHA,10.1104/pp.103.032235,15247392,Plant Physiology,Article,Scopus
"Georgantas III R.W., Tanadve V., Malehorn M., Heimfeld S., Chen C., Carr L., Martinez-Murillo F., Riggins G., Kowalski J., Civin C.I.",Microarray and serial analysis of gene expression analyses identify known and novel transcripts overexpressed in hematopoietic stem cells,2004,Cancer Research,64,13,,4434,4441,,55,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042820902&partnerID=40&md5=636c082fe4e23f710f0abca103d4e33b,,85472,,CNREA,10.1158/0008-5472.CAN-03-3247,15231652,Cancer Research,Article,Scopus
"Bischoff M., Dunman P., Kormanec J., Macapagal D., Murphy E., Mounts W., Berger-Bachi B., Projan S.",Microarray-based analysis of the Staphylococcus aureus σ<sup>B</sup> regulon,2004,Journal of Bacteriology,186,13,,4085,4099,,109,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042610199&partnerID=40&md5=150f168bbd5e3e5c9b73992537486716,,219193,,JOBAA,10.1128/JB.186.13.4085-4099.2004,15205410,Journal of Bacteriology,Article,Scopus
"Feldman A.L., Stetler-Stevenson W.G., Costouros N.G., Knezevic V., Baibakov G., Alexander Jr. H.R., Lorang D., Hewitt S.M., Seo D.-W., Miller M.S., O'Connor S., Libutti S.K.","Modulation of tumor-host interactions, angiogenesis, and tumor growth by tissue inhibitor of metalloproteinase 2 via a novel mechanism",2004,Cancer Research,64,13,,4481,4486,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042739623&partnerID=40&md5=a8178b67c6c8517e5a4d8bd59ab376af,,85472,,CNREA,10.1158/0008-5472.CAN-03-2929,15231657,Cancer Research,Article,Scopus
"Finley D.J., Arora N., Zhu B., Gallagher L., Fahey III T.J.",Molecular profiling distinguishes papillary carcinoma from benign thyroid nodules,2004,Journal of Clinical Endocrinology and Metabolism,89,7,,3214,3223,,59,http://www.scopus.com/inward/record.url?eid=2-s2.0-3242721966&partnerID=40&md5=07858e7c0c21ae7c8b9068b8d3bf91c3,,0021972X,,JCEMA,10.1210/jc.2003-031811,15240595,Journal of Clinical Endocrinology and Metabolism,Article,Scopus
"Kalehua A.N., Nagel J.E., Whelchel L.M., Gides J.J., Pyle R.S., Smith R.J., Kusiak J.W., Taub D.D.",Monocyte chemoattractant protein-1 and macrophage inflammatory protein-2 are involved in both excitotoxin-induced neurodegeneration and regeneration,2004,Experimental Cell Research,297,1,,197,211,,37,http://www.scopus.com/inward/record.url?eid=2-s2.0-2942551122&partnerID=40&md5=ebb63861a05e93d56eb0a3dd5f24fb26,,144827,,ECREA,10.1016/j.yexcr.2004.02.031,15194436,Experimental Cell Research,Article,Scopus
"Martin-Galiano A.J., Wells J.M., de la Campa A.G.","Relationship between codon biased genes, microarray expression values and physiological characteristics of Streptococcus pneumoniae",2004,Microbiology,150,7,,2313,2325,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-4344568530&partnerID=40&md5=b4e9e4ac483c9a7fb7cc7311e63f32d9,,13500872,,MROBE,,15256573,Microbiology,Article,Scopus
"Moore C.M., Nakano M.M., Wang T., Ye R.W., Helmann J.D.",Response of Bacillus subtilis to nitric oxide and the nitrosating agent sodium nitroprusside,2004,Journal of Bacteriology,186,14,,4655,4664,,44,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042855371&partnerID=40&md5=d043facdd491667c3f9446743b873e4d,,219193,,JOBAA,10.1128/JB.186.14.4655-4664.2004,15231799,Journal of Bacteriology,Article,Scopus
"Parveen M., Hasan Md.K., Takahashi J., Murata Y., Kitagawa E., Kodama O., Iwahashi H.",Response of Saccharomyces cerevisiae to a monoterpene: Evaluation of antifungal potential by DNA microarray analysis,2004,Journal of Antimicrobial Chemotherapy,54,1,,46,55,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-3543135393&partnerID=40&md5=a3baf2608af59002991961a6ad682973,,3057453,,JACHD,10.1093/jac/dkh245,15201226,Journal of Antimicrobial Chemotherapy,Article,Scopus
"Wilson L.A., Yamamoto H., Singh G.",Role of the transcription factor Ets-1 in cisplatin resistance,2004,Molecular Cancer Therapeutics,3,7,,823,832,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-4444328522&partnerID=40&md5=b8dfe20e20a9838a85cb7e797416a10e,,15357163,,MCTOC,,15252143,Molecular Cancer Therapeutics,Article,Scopus
"Shan L., Yu M., Schut H.A.J., Snyderwine E.G.","Susceptibility of rats to mammary gland carcinogenesis by the food-derived carcinogen 2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine (PhIP) varies with age and is associated with the induction of differential gene expression",2004,American Journal of Pathology,165,1,,191,202,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042692330&partnerID=40&md5=abc223f5044c3c92f4e37de151d46491,,29440,,AJPAA,,15215175,American Journal of Pathology,Article,Scopus
"Chtanova T., Tangye S.G., Newton R., Frank N., Hodge M.R., Rolph M.S., Mackay C.R.","T follicular helper cells express a distinctive transcriptional profile, reflecting their role as non-Th1/Th2 effector cells that provide help for B cells",2004,Journal of Immunology,173,1,,68,78,,146,http://www.scopus.com/inward/record.url?eid=2-s2.0-2942755979&partnerID=40&md5=db1f02239e0b9fdfad2a0ca4324f2171,,221767,,JOIMA,,15210760,Journal of Immunology,Article,Scopus
"Willis D.J., Kalish J.A., Li C., Deutsch E.R., Contreras M.A., LoGerfo F.W., Quist W.C.",Temporal gene expression following prosthetic arterial grafting,2004,Journal of Surgical Research,120,1,,27,36,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-2542429226&partnerID=40&md5=bc2b195f40a50c8d82b6d35ea1912e41,,224804,,JSGRA,10.1016/j.jss.2003.12.014,15172187,Journal of Surgical Research,Article,Scopus
"Fredericksen B.L., Smith M., Katze M.G., Shi P.-Y., Gale Jr. M.",The host response to West Nile Virus infection limits viral spread through the activation of the interferon regulatory factor 3 pathway,2004,Journal of Virology,78,14,,7737,7747,,54,http://www.scopus.com/inward/record.url?eid=2-s2.0-3142692686&partnerID=40&md5=3323281f57b1b853d16c5ba7236bf666,,0022538X,,JOVIA,10.1128/JVI.78.14.7737-7747.2004,15220448,Journal of Virology,Article,Scopus
"Myers S.M., Mulligan L.M.",The RET receptor is linked to stress response pathways,2004,Cancer Research,64,13,,4453,4463,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042819506&partnerID=40&md5=c91af30722a557064dc1ba96f18b02d5,,85472,,CNREA,10.1158/0008-5472.CAN-03-3605,15231654,Cancer Research,Article,Scopus
"Hennig L., Gruissem W., Grossniklaus U., Kohler C.",Transcriptional programs of early reproductive stages in arabidopsis,2004,Plant Physiology,135,3,,1765,1775,,56,http://www.scopus.com/inward/record.url?eid=2-s2.0-3543013205&partnerID=40&md5=74324969b1c4bc4c0cc36420cc466ddf,,320889,,PLPHA,10.1104/pp.104.043182,15247381,Plant Physiology,Article,Scopus
"Lu X., Burgan W.E., Cerra M.A., Chuang E.Y., Tsai M.-H., Tofilon P.J., Camphausen K.",Transcriptional signature of flavopiridol-induced tumor cell death,2004,Molecular Cancer Therapeutics,3,7,,861,872,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-4444263072&partnerID=40&md5=307e9233d17c03b51a799e6f241db2c3,,15357163,,MCTOC,,15252147,Molecular Cancer Therapeutics,Article,Scopus
"Wong R., Tran V., Morhenn V., Hung S.-P., Andersen B., Ito E., Hatfield G.W., Benson N.R.",Use of RT-PCR and DNA microarrays to characterize RNA recovered by non-invasive tape harvesting of normal and inflamed skin,2004,Journal of Investigative Dermatology,123,1,,159,167,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042545218&partnerID=40&md5=09033a3615f085b0f0c36561343071d9,,0022202X,,JIDEA,10.1111/j.0022-202X.2004.22729.x,15191556,Journal of Investigative Dermatology,Article,Scopus
"Nguyen T.N., Ejaz A.D., Brancieri M.A., Mikula A.M., Nelson K.E., Gill S.R., Noll K.M.",Whole-genome expression profiling of Thermotoga maritima in response to growth on sugars in a chemostat,2004,Journal of Bacteriology,186,14,,4824,4828,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042735789&partnerID=40&md5=1f8d082aad49605fd1057d35c0ab767a,,219193,,JOBAA,10.1128/JB.186.14.4824-4828.2004,15231816,Journal of Bacteriology,Article,Scopus
"Jakobsen J.S., Jelsbak L., Jelsbak L., Welch R.D., Cummings C., Goldman B., Stark E., Slater S., Kaiser D.",σ<sup>54</sup> enhancer binding proteins and Myxococcus xanthus fruiting body development,2004,Journal of Bacteriology,186,13,,4361,4368,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042565578&partnerID=40&md5=9d22462b8ebde24be192d762c103d5b5,,219193,,JOBAA,10.1128/JB.186.13.4361-4368.2004,15205438,Journal of Bacteriology,Article,Scopus
"Gurok U., Steinhoff C., Lipkowitz B., Ropers H.-H., Scharff C., Nuber U.A.",Gene expression changes in the course of neural progenitor cell differentiation,2004,Journal of Neuroscience,24,26,,5982,6002,,43,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042794155&partnerID=40&md5=f6b1fb4eb52e7f1ede5cd067e68904ec,,2706474,,JNRSD,10.1523/JNEUROSCI.0809-04.2004,15229246,Journal of Neuroscience,Article,Scopus
"Zhu J., Shi H., Lee B.-H., Damsz B., Cheng S., Stirm V., Zhu J.-K., Hasegawa P.M., Bressan R.A.","An Arabidopsis homeodomain transcription factor gene, HOS9, mediates cold tolerance through a CBF-independent pathway",2004,Proceedings of the National Academy of Sciences of the United States of America,101,26,,9873,9878,,58,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042711793&partnerID=40&md5=27f0b7ca7c8053c7dfc6a73f342b31ca,,278424,,PNASA,10.1073/pnas.0403166101,15205481,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Liu C.-G., Calin G.A., Meloon B., Gamliel N., Sevignani C., Ferracin M., Dumitru C.D., Shimizu M., Zupo S., Dono M., Alder H., Bullrich F., Negrini M., Croce C.M.",An oligonucleotide microchip for genome-wide microRNA profiling in human and mouse tissues,2004,Proceedings of the National Academy of Sciences of the United States of America,101,26,,9740,9744,,294,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042752769&partnerID=40&md5=6a586317a7afbf61409551490ef0e36c,,278424,,PNASA,10.1073/pnas.0403293101,15210942,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Cole K., Truong V., Barone D., McGall G.",Direct labeling of RNA with multiple biotins allows sensitive expression profiling of acute leukemia class predictor genes.,2004,Nucleic acids research,32,11,,,,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-18144442663&partnerID=40&md5=eca3407869ff7e0e621d13f4aae22506,,13624962,,,,15205470,Nucleic acids research,Article,Scopus
"Hong X., Li Y., Hussain M., Sarkar F.H.",Gene expression profiling reveals novel targets of estramustine phosphate in prostate cancer cells,2004,Cancer Letters,209,2,,187,195,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-2442699985&partnerID=40&md5=f98e0be4a81e066104dd28d732ec8f73,,3043835,,CALED,10.1016/j.canlet.2004.02.008,15159021,Cancer Letters,Article,Scopus
"Qiao S., Tuohimaa P.",The role of long-chain fatty-acid-CoA ligase 3 in vitamin D<sub>3</sub> and androgen control of prostate cancer LNCaP cell growth,2004,Biochemical and Biophysical Research Communications,319,2,,358,368,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-2642530156&partnerID=40&md5=b3e937be05438f6037fbc99e7c035b41,,0006291X,,BBRCA,10.1016/j.bbrc.2004.05.014,15178414,Biochemical and Biophysical Research Communications,Article,Scopus
"Oh Y.-K., Lee T.-B., Choi C.-H.",Anti-oxidant adaptation in the AML cells supersensitive to hydrogen peroxide,2004,Biochemical and Biophysical Research Communications,319,1,,41,45,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-2442638717&partnerID=40&md5=040680ce467cc88f7e1b30e8fd94d461,,0006291X,,BBRCA,10.1016/j.bbrc.2004.04.145,15158439,Biochemical and Biophysical Research Communications,Article,Scopus
"Blanchette M., Labourier E., Green R.E., Brenner S.E., Rio D.C.",Genome-wide analysis reveals an unexpected function for the Drosophila splicing factor U2AF<sup>50</sup> in the nuclear export of intronless mRNAs,2004,Molecular Cell,14,6,,775,786,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-2942648436&partnerID=40&md5=da2df008c485fedb2811a85691812909,,10972765,,MOCEF,10.1016/j.molcel.2004.06.012,15200955,Molecular Cell,Article,Scopus
"Lin B., Ritchie G.D., Rossi III J., Pancrazio J.J.",Gene expression profiles in the rat central nervous system induced by JP-8 jet fuel vapor exposure,2004,Neuroscience Letters,363,3,,233,238,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-2942598036&partnerID=40&md5=40e392e6f44405de29ddef2d93ac724e,,3043940,,NELED,10.1016/j.neulet.2004.03.056,15182950,Neuroscience Letters,Article,Scopus
"Troester M.A., Hoadley K.A., Sorlie T., Herbert B.-S., Borresen-Dale A.-L., Lonning P.E., Shay J.W., Kaufmann W.K., Perou C.M.",Cell-type-specific responses to chemotherapeutics in breast cancer,2004,Cancer Research,64,12,,4218,4226,,77,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042655539&partnerID=40&md5=5ac4544f9b207abc24f9847ea2c71191,,85472,,CNREA,10.1158/0008-5472.CAN-04-0107,15205334,Cancer Research,Article,Scopus
"Reddy P.H., McWeeney S., Park B.S., Manczak M., Gutala R.V., Partovi D., Jung Y., Yau V., Searles R., Mori M., Quinn J.",Gene expression profiles of transcripts in amyloid precursor protein transgenic mice: Up-regulation of mitochondrial metabolism and apoptotic genes is an early cellular change in Alzheimer's disease,2004,Human Molecular Genetics,13,12,,1225,1240,,89,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042736860&partnerID=40&md5=708e0e7865a857c72e00c0b5621fb221,,9646906,,HMGEE,10.1093/hmg/ddh140,15115763,Human Molecular Genetics,Article,Scopus
"Yin Y., Zhu A., Jin Y.J., Liu Y.-X., Zhang X., Hopkins K.M., Lieberman H.B.",Human RAD9 checkpoint control/proapoptotic protein can activate transcription of p21,2004,Proceedings of the National Academy of Sciences of the United States of America,101,24,,8864,8869,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-2942691396&partnerID=40&md5=5c180a33fa46292918713d791fdf5fa5,,278424,,PNASA,10.1073/pnas.0403130101,15184659,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Zhang L., Hill R.P.",Hypoxia enhances metastatic efficiency by up-regulating Mdm2 in KHT cells and increasing resistance to apoptosis,2004,Cancer Research,64,12,,4180,4189,,37,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042616216&partnerID=40&md5=5b3439e208f433a757cc380ecc458d1f,,85472,,CNREA,10.1158/0008-5472.CAN-03-3038,15205329,Cancer Research,Article,Scopus
"Portman D.S., Emmons S.W.",Identification of C. elegans sensory ray genes using whole-genome expression profiling,2004,Developmental Biology,270,2,,499,512,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-2942625878&partnerID=40&md5=6a07757500dacf34a85874072199db54,,121606,,DEBIA,10.1016/j.ydbio.2004.02.020,15183729,Developmental Biology,Article,Scopus
"Glunde K., Jie C., Bhujwalla Z.M.",Molecalar causes of tile aberrant choline phospholipid metabolism in breast cancer,2004,Cancer Research,64,12,,4270,4276,,79,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042562283&partnerID=40&md5=97c8a9d19ce1adc660a5e21fcfc11b69,,85472,,CNREA,10.1158/0008-5472.CAN-03-3829,15205341,Cancer Research,Article,Scopus
"Furge K.A., Lucas K.A., Takahashi M., Sugimura J., Kort E.J., Kanayama H.-O., Kagawa S., Hoekstra P., Curry J., Yang X.J., Teh B.T.",Robust classification of renal cell carcinoma based on gene expression data and predicted cytogenetic profiles,2004,Cancer Research,64,12,,4117,4121,,51,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042667856&partnerID=40&md5=cfab6b77b821a98bc7d1bdd152ee0b42,,85472,,CNREA,10.1158/0008-5472.CAN-04-0534,15205321,Cancer Research,Article,Scopus
"Theilgaard-Monch K., Knudsen S., Follin P., Borregaard N.",The transcriptional activation program of human neutrophils in skin lesions supports their important role in wound healing,2004,Journal of Immunology,172,12,,7684,7693,,42,http://www.scopus.com/inward/record.url?eid=2-s2.0-2942592237&partnerID=40&md5=6d9117d22f43c093ecb4b7a251de5106,,221767,,JOIMA,,15187151,Journal of Immunology,Article,Scopus
