Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Zhang F.-P., Domanskyi A., Palvimo J.J., Sariola H., Partanen J., Janne O.A.","An adenosine triphosphatase of the sucrose nonfermenting 2 family, androgen receptor-interacting protein 4, is essential for mouse embryonic development and cell proliferation",2007,Molecular Endocrinology,21,6,,1430,1442,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250828952&partnerID=40&md5=907dc7f3ffbd94ede5ffd422b1170e3b,,8888809,,MOENE,10.1210/me.2007-0052,17374848,Molecular Endocrinology,Article,Scopus
"Schmidt J.A., De Avila J.M., McLean D.J.",Analysis of gene expression in bovine testis tissue prior to ectopic testis tissue xenografting and during the grafting period,2007,Biology of Reproduction,76,6,,1071,1080,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249676293&partnerID=40&md5=03e4708e613647effdc3bf36bbc5888b,,63363,,BIREB,10.1095/biolreprod.106.058222,17314317,Biology of Reproduction,Article,Scopus
"Gerhold D., Bagchi A., Lu M., Figueroa D., Keenan K., Holder D., Wang Y., Jin H., Connolly B., Austin C., Alonso-Galicia M.",Androgens drive divergent responses to salt stress in male versus female rat kidneys,2007,Genomics,89,6,,731,744,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-34248231740&partnerID=40&md5=16f45daa73bb607b66b64e42d11df2ee,,8887543,,GNMCE,10.1016/j.ygeno.2007.01.009,17481853,Genomics,Article,Scopus
"Milano F., van Baal J.W.P.M., Buttar N.S., Rygiel A.M., de Kort F., DeMars C.J., Rosmolen W.D., Bergman J.J.G.H.M., van Marle J., Wang K.K., Peppelenbosch M.P., Krishnadath K.K.",Bone Morphogenetic Protein 4 Expressed in Esophagitis Induces a Columnar Phenotype in Esophageal Squamous Cells,2007,Gastroenterology,132,7,,2412,2421,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249982283&partnerID=40&md5=dedcfd0a43085b3ae3daed6cf44fb9a2,,165085,,GASTA,10.1053/j.gastro.2007.03.026,17570215,Gastroenterology,Article,Scopus
"Meyer Jr. R.A., Meyer M.H., Ashraf N., Frick S.",Changes in mRNA gene expression during growth in the femoral head of the young rat,2007,Bone,40,6,,1554,1564,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34248587766&partnerID=40&md5=a4a056edd84665482535cdfbf9f51a75,,87563282,,BONED,10.1016/j.bone.2007.01.013,17398174,Bone,Article,Scopus
"O'Connor J.C., Farach-Carson M.C., Schneider C.J., Carson D.D.",Coculture with prostate cancer cells alters endoglin expression and attenuates transforming growth factor-β signaling in reactive bone marrow stromal cells,2007,Molecular Cancer Research,5,6,,585,603,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250856921&partnerID=40&md5=90b6630a613006ef8af727ff7eb514ce,,15417786,,MCROC,10.1158/1541-7786.MCR-06-0408,17579118,Molecular Cancer Research,Article,Scopus
"Schenke-Layland K., Angelis E., Rhodes K.E., Heydarkhan-Hagvall S., Mikkola H.K., MacLellan W.R.",Collagen IV induces trophoectoderm differentiation of mouse embryonic stem cells,2007,Stem Cells,25,6,,1529,1538,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547127860&partnerID=40&md5=b06db8eaf685e86cf9012d4213e707c1,,10665099,,STCEE,10.1634/stemcells.2006-0729,17363553,Stem Cells,Article,Scopus
"Schrader J., Rennekamp W., Niebergall U., Schoppet M., Jahr H., Brendel M.D., Horsch D., Hofbauer L.C.",Cytokine-induced osteoprotegerin expression protects pancreatic beta cells through p38 mitogen-activated protein kinase signalling against cell death,2007,Diabetologia,50,6,,1243,1247,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-34247857465&partnerID=40&md5=b78373254b2fe96d4fa79dda93523850,,0012186X,,DBTGA,10.1007/s00125-007-0672-6,17443309,Diabetologia,Article,Scopus
"Iwai S., Kurisu F., Urakawa H., Yagi O., Furumai H.",Development of a 60-mer oligonucleotide microarray on the basis of benzene monooxygenase gene diversity,2007,Applied Microbiology and Biotechnology,75,4,,929,939,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547450068&partnerID=40&md5=223c5728fae7bb5644394c2ed099f787,,1757598,,AMBID,10.1007/s00253-007-0877-0,17351772,Applied Microbiology and Biotechnology,Article,Scopus
"Umegaki N., Tamai K., Nakano H., Moritsugu R., Yamazaki T., Hanada K., Katayama I., Kaneda Y.",Differential regulation of karyopherin α 2 expression by TGF-β<sub>1</sub> and IFN-γ in normal human epidermal keratinocytes: Evident contribution of KPNA2 for nuclear translocation of IRF-1,2007,Journal of Investigative Dermatology,127,6,,1456,1464,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34248595209&partnerID=40&md5=8b7c263ced599a619795e101f0f19018,,0022202X,,JIDEA,10.1038/sj.jid.5700716,17255955,Journal of Investigative Dermatology,Article,Scopus
"Romero D.G., Yanes L.L., De Rodriguez A.F., Plonczynski M.W., Welsh B.L., Reckelhoff J.F., Gomez-Sanchez E.P., Gomez-Sanchez C.E.",Disabled-2 is expressed in adrenal zona glomerulosa and is involved in aldosterone secretion,2007,Endocrinology,148,6,,2644,2652,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250885936&partnerID=40&md5=36719f26e7290fa3976d3c9255c16026,,137227,,ENDOA,10.1210/en.2006-1509,17303656,Endocrinology,Article,Scopus
"Gauster M., Hiden U., Blaschitz A., Frank S., Lang U., Alvino G., Cetin I., Desoye G., Wadsack C.",Dysregulation of placental endothelial lipase and lipoprotein lipase in intrauterine growth-restricted pregnancies,2007,Journal of Clinical Endocrinology and Metabolism,92,6,,2256,2263,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-34347250901&partnerID=40&md5=d06445596e9350afb7702b901e14eb3e,,0021972X,,JCEMA,10.1210/jc.2006-2403,17356047,Journal of Clinical Endocrinology and Metabolism,Article,Scopus
"Cantuti-Castelvetri I., Keller-McGandy C., Bouzou B., Asteris G., Clark T.W., Frosch M.P., Standaert D.G.",Effects of gender on nigral gene expression and parkinson disease,2007,Neurobiology of Disease,26,3,,606,614,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-34248595527&partnerID=40&md5=ad40e80b46ea920a8e344722303da33e,,9699961,,NUDIE,10.1016/j.nbd.2007.02.009,17412603,Neurobiology of Disease,Article,Scopus
"Langenau D.M., Keefe M.D., Storer N.Y., Guyon J.R., Kutok J.L., Le X., Goessling W., Neuberg D.S., Kunkel L.M., Zon L.I.",Effects of RAS on the genesis of embryonal rhabdomyosarcoma,2007,Genes and Development,21,11,,1382,1395,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249905448&partnerID=40&md5=230dbc4155894cd0ffe8eb349bbecc49,,8909369,,GEDEE,10.1101/gad.1545007,17510286,Genes and Development,Article,Scopus
"Sung J.K., Dix D.J., Thompson K.E., Murrell R.N., Schmid J.E., Gallagher J.E., Rockett J.C.","Effects of storage, RNA extraction, genechip type, and donor sex on gene expression profiling of human whole blood",2007,Clinical Chemistry,53,6,,1038,1045,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249914273&partnerID=40&md5=65034a9edd0d631d59a0adb801d21dc9,,99147,,CLCHA,10.1373/clinchem.2006.078436,17434907,Clinical Chemistry,Article,Scopus
"Al-Alem L., Bridges P.J., Su W., Gong M.C., Iglarz M., Ko C.",Endothelin-2 induces oviductal contraction via endothelin receptor subtype A in rats,2007,Journal of Endocrinology,193,3,,383,391,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447093024&partnerID=40&md5=14d360b6e8db009b6440d7dcd7931737,,220795,,JOENA,10.1677/JOE-07-0089,17535876,Journal of Endocrinology,Article,Scopus
"Frederick B.A., Helfrich B.A., Coldren C.D., Zheng D., Chan D., Bunn Jr. P.A., Raben D.",Epithelial to mesenchymal transition predicts gefitinib resistance in cell lines of head and neck squamous cell carcinoma and non-small cell lung carcinoma,2007,Molecular Cancer Therapeutics,6,6,,1683,1691,,25,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250711876&partnerID=40&md5=fbadd18c43efa8e4aa444d8e3ca4dc60,,15357163,,MCTOC,10.1158/1535-7163.MCT-07-0138,17541031,Molecular Cancer Therapeutics,Article,Scopus
"Saskova L., Novakova L., Basler M., Branny P.",Eukaryotic-type serine/threonine protein kinase StkP is a global regulator of gene expression in Streptococcus pneumoniae,2007,Journal of Bacteriology,189,11,,4168,4179,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249801777&partnerID=40&md5=82ea0c613eb4c0c33fdb514d13710270,,219193,,JOBAA,10.1128/JB.01616-06,17416671,Journal of Bacteriology,Article,Scopus
"Valadi H., Ekstrom K., Bossios A., Sjostrand M., Lee J.J., Lotvall J.O.",Exosome-mediated transfer of mRNAs and microRNAs is a novel mechanism of genetic exchange between cells,2007,Nature Cell Biology,9,6,,654,659,,129,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249302620&partnerID=40&md5=f26639c7afc6110cdf19e8563ead321a,,14657392,,NCBIF,10.1038/ncb1596,17486113,Nature Cell Biology,Article,Scopus
"Yang J., Showalter A.M.","Expression and localization of AtAGP18, a lysine-rich arabinogalactan- protein in Arabidopsis",2007,Planta,226,1,,169,179,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-34248592749&partnerID=40&md5=1c7ffe7091f384a324b5799092ac96c1,,320935,,PLANA,10.1007/s00425-007-0478-2,17294240,Planta,Article,Scopus
"Tatsuguchi M., Seok H.Y., Callis T.E., Thomson J.M., Chen J.-F., Newman M., Rojas M., Hammond S.M., Wang D.-Z.",Expression of microRNAs is dynamically regulated during cardiomyocyte hypertrophy,2007,Journal of Molecular and Cellular Cardiology,42,6,,1137,1141,,60,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249729491&partnerID=40&md5=f27af8b54e5093d01be177e9562724db,,222828,,JMCDA,10.1016/j.yjmcc.2007.04.004,17498736,Journal of Molecular and Cellular Cardiology,Article,Scopus
"Kemp D.M., Nirmala N.R., Szustakowski J.D.",Extending the pathway analysis framework with a test for transcriptional variance implicates novel pathway modulation during myogenic differentiation,2007,Bioinformatics,23,11,,1356,1362,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447315034&partnerID=40&md5=1fcd52cd1bf34c4d48aee690df1e41a2,,13674803,,BOINF,10.1093/bioinformatics/btm116,17392327,Bioinformatics,Article,Scopus
"Nakamoto T., Srivastava A., Romanenko V.G., Ovitt C.E., Perez-Cornejo P., Arreola J., Begenisich T., Melvin J.E.",Functional and molecular characterization of the fluid secretion mechanism in human parotid acinar cells,2007,American Journal of Physiology - Regulatory Integrative and Comparative Physiology,292,6,,,,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447532354&partnerID=40&md5=2f97c9a24886f1d60066bdf4a434851a,,3636119,,AJPRD,10.1152/ajpregu.00591.2006,17347411,American Journal of Physiology - Regulatory Integrative and Comparative Physiology,Article,Scopus
"Wang L., Brinkmann M.M., Pietrek M., Ottinger M., Dittrich-Breiholz O., Kracht M., Schulz T.F.",Functional characterization of the M-type K15-encoded membrane protein of Kaposi's sarcoma-associated herpesvirus,2007,Journal of General Virology,88,6,,1698,1707,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249810339&partnerID=40&md5=3648891cee0a5fae8bbd280320b0a6aa,,221317,,JGVIA,10.1099/vir.0.82807-0,17485529,Journal of General Virology,Article,Scopus
"McDougal J.N., Garrett C.M.",Gene expression and target tissue dose in the rat epidermis after brief JP-8 and JP-8 aromatic and aliphatic component exposures,2007,Toxicological Sciences,97,2,,569,581,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447563838&partnerID=40&md5=2f1ef6a408489ee1dfcdd1cd6b34b1ed,,10966080,,TOSCF,10.1093/toxsci/kfm037,17337753,Toxicological Sciences,Article,Scopus
"Maurer A.P., Mehlitz A., Mollenkopf H.J., Meyer T.F.",Gene expression profiles of Chlamydophila pneumoniae during the developmental cycle and iron depletion-mediated persistence.,2007,PLoS pathogens,3,6,,,,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548454594&partnerID=40&md5=a29f030bcf7ed0642891393002b90f48,,15537374,,,10.1371/journal.ppat.0030083,17590080,PLoS pathogens,Article,Scopus
"Dube E., Chan P.T.K., Hermo L., Cyr D.G.",Gene expression profiling and its relevance to the blood-epididymal barrier in the human epididymis,2007,Biology of Reproduction,76,6,,1034,1044,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249671175&partnerID=40&md5=700d6acb97a0eb374fa4096cf6a2d71e,,63363,,BIREB,10.1095/biolreprod.106.059246,17287494,Biology of Reproduction,Article,Scopus
"Juhasz G., Puskas L.G., Komonyi O., Erdi B., Maroy P., Neufeld T.P., Sass M.",Gene expression profiling identifies FKBP39 as an inhibitor of autophagy in larval Drosophila fat body,2007,Cell Death and Differentiation,14,6,,1181,1190,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249096247&partnerID=40&md5=fe7342f5ec6900fe8956ab987022fc40,,13509047,,CDDIE,10.1038/sj.cdd.4402123,17363962,Cell Death and Differentiation,Article,Scopus
"Page J.L., Johnson M.C., Olsavsky K.M., Strom S.C., Zarbl H., Omiecinski C.I.",Gene expression profiling of extracellular matrix as an effector of human hepatocyte phenotype in primary cell culture,2007,Toxicological Sciences,97,2,,384,397,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447556883&partnerID=40&md5=da03592ce77bd55f5bbb1068fedab0b8,,10966080,,TOSCF,10.1093/toxsci/kfm034,17329237,Toxicological Sciences,Article,Scopus
"Lin Y.-W., Aplan P.D.",Gene expression profiling of precursor T-cell lymphoblastic leukemia/ lymphoma identifies oncogenic pathways that are potential therapeutic targets,2007,Leukemia,21,6,,1276,1284,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249738142&partnerID=40&md5=4e16f06fa0ef1f54b1b0bbb99bdb65ad,,8876924,,LEUKE,10.1038/sj.leu.2404685,17429429,Leukemia,Article,Scopus
"Bunting K., Rao S., Hardy K., Woltring D., Denyer G.S., Wang J., Gerondalds S., Shannon M.F.",Genome-wide analysis of gene expression in T cells to identify targets of the NF-κB transcription factor c-Rel,2007,Journal of Immunology,178,11,,7097,7109,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249799899&partnerID=40&md5=573f24af311eb5992fb51d6970bd06de,,221767,,JOIMA,,17513759,Journal of Immunology,Article,Scopus
"Ingram J.L., Antao-Menezes A., Turpin E.A., Wallace D.G., Mangum J.B., Pluta L.J., Thomas R.S., Bonner J.C.",Genomic analysis of human lung fibroblasts exposed to vanadium pentoxide to identify candidate genes for occupational bronchitis.,2007,Respiratory research,8,,,34,,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249736001&partnerID=40&md5=c2814bb69d0b4cbba131e4cf1a82686f,,1465993X,,,,17459161,Respiratory research,Article,Scopus
"Frank M., Doring C., Metzler D., Eckerle S., Hansmann M.-L.",Global gene expression profiling of formalin-fixed paraffin-embedded tumor samples: A comparison to snap-frozen material using oligonucleotide microarrays,2007,Virchows Archiv,450,6,,699,711,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250855707&partnerID=40&md5=cea3f00ba66dd424cbae54889cb21714,,9456317,,VARCE,10.1007/s00428-007-0412-9,17479285,Virchows Archiv,Article,Scopus
"Rahib L., MacLennan N.K., Horvath S., Liao J.C., Dipple K.M.","Glycerol kinase deficiency alters expression of genes involved in lipid metabolism, carbohydrate metabolism, and insulin signaling",2007,European Journal of Human Genetics,15,6,,646,657,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249662304&partnerID=40&md5=e887e41b97cf43a02ffbcc6e1799e568,,10184813,,EJHGE,10.1038/sj.ejhg.5201801,17406644,European Journal of Human Genetics,Article,Scopus
"Mahtouk K., Hose D., Raynaud P., Hundemer M., Jourdan M., Jourdan E., Pantesco V., Baudard M., De Vos J., Larroque M., Moehler T., Rossi J.-F., Reme T., Goldschmidt H., Klein B.","Heparanase influences expression and shedding of syndecan-1, and its expression by the bone marrow environment is a bad prognostic factor in multiple myeloma",2007,Blood,109,11,,4914,4923,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249728340&partnerID=40&md5=f7a23e6c58fdb4005830ca68e8241c83,,64971,,BLOOA,10.1182/blood-2006-08-043232,17339423,Blood,Article,Scopus
"Ciampi R., Giordano T.J., Wikenheiser-Brokamp K., Koenig R.J., Nikiforov Y.E.",HOOK3-RET: A novel type of RET/PTC rearrangement in papillary thyroid carcinoma,2007,Endocrine-Related Cancer,14,2,,445,452,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547819754&partnerID=40&md5=b22128b354d6d968ff1105cb1a906321,,13510088,,ERCAE,10.1677/ERC-07-0039,17639057,Endocrine-Related Cancer,Article,Scopus
"Eickhoff M., Thalmann J., Hess S., Martin M., Laue T., Kruppa J., Brandes G., Klos A.","Host cell responses to Chlamydia pneumoniae in gamma interferon-induced persistence overlap those of productive infection and are linked to genes involved in apoptosis, cell cycle, and metabolism",2007,Infection and Immunity,75,6,,2853,2863,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249878472&partnerID=40&md5=8e3e4788c4f1b94bcab22106c15f8f40,,199567,,INFIB,10.1128/IAI.01045-06,17353287,Infection and Immunity,Article,Scopus
"Classen S., Zander T., Eggle D., Chemnitz J.M., Brors B., Buchmann I., Popov A., Beyer M., Eils R., Debey S., Schultze J.L.",Human resting CD4<sup>+</sup> T cells are constitutively inhibited by TGFβ under steady-state conditions,2007,Journal of Immunology,178,11,,6931,6940,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249784531&partnerID=40&md5=b662d80e73838f4a04ccf13675a80ebb,,221767,,JOIMA,,17513742,Journal of Immunology,Article,Scopus
"Irigoyen M., Anso E., Martinez E., Garayoa M., Martinez-Irujo J.J., Rouzaut A.",Hypoxia alters the adhesive properties of lymphatic endothelial cells. A transcriptional and functional study,2007,Biochimica et Biophysica Acta - Molecular Cell Research,1773,6,,880,890,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249650289&partnerID=40&md5=52049b0ba4c6691ec7e06a7f25b4712d,,1674889,,BAMRD,10.1016/j.bbamcr.2007.03.001,17442415,Biochimica et Biophysica Acta - Molecular Cell Research,Article,Scopus
"Haghjoo E., Galan J.E.",Identification of a transcriptional regulator that controls intracellular gene expression in Salmonella Typhi,2007,Molecular Microbiology,64,6,,1549,1561,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250024303&partnerID=40&md5=7f4e5a43dde6b57e61a4aa05e8f35318,,0950382X,,MOMIE,10.1111/j.1365-2958.2007.05754.x,17555437,Molecular Microbiology,Article,Scopus
"Choi Y.-W., Kim Y.-W., Bae S.-M., Kwak S.-Y., Chun H.-J., Tong S.Y., Lee H.N., Shin J.C., Kim K.T., Kim Y.J., Ahn W.-S.",Identification of Differentially Expressed Genes Using Annealing Control Primer-based GeneFishing in Human Squamous Cell Cervical Carcinoma,2007,Clinical Oncology,19,5,,308,318,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-34248576435&partnerID=40&md5=ed102abf19c035ff77ae913cc26ef7fb,,9366555,,CLIOE,10.1016/j.clon.2007.02.010,17399965,Clinical Oncology,Article,Scopus
"Kim H.-S., Myoung S.K., Hancock A.L., Harper J.C.P., Jik Y.P., Poy G., Perantoni A.O., Cam M., Malik K., Lee S.B.",Identification of novel Wilms' tumor suppressor gene target genes implicated in kidney development,2007,Journal of Biological Chemistry,282,22,,16278,16287,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447559433&partnerID=40&md5=8b532ee78eabb9de018551eeaaf41b18,,219258,,JBCHA,10.1074/jbc.M700215200,17430890,Journal of Biological Chemistry,Article,Scopus
"Van Schaik W., Van Der Voort M., Molenaar D., Moezelaar R., De Vos W.M., Abee T.",Identification of the σ<sup>B</sup> regulon of Bacillus cereus and conservation of σ<sup>B</sup>-regulated genes in low-GC-content gram-positive bacteria,2007,Journal of Bacteriology,189,12,,4384,4390,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250369642&partnerID=40&md5=8496dc7785393ab187d247c3a4d51672,,219193,,JOBAA,10.1128/JB.00313-07,17416654,Journal of Bacteriology,Article,Scopus
"Micke P., Kappert K., Ohshima M., Sundquist C., Scheidl S., Lindahl P., Heldin C.-H., Botling J., Ponten F., Ostman A.",In situ identification of genes regulated specifically in fibroblasts of human basal cell carcinoma,2007,Journal of Investigative Dermatology,127,6,,1516,1523,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-34248593783&partnerID=40&md5=83b798e4b3e6ad46b170cb6f545ed739,,0022202X,,JIDEA,10.1038/sj.jid.5700714,17273163,Journal of Investigative Dermatology,Article,Scopus
"Van De Sluis B., Muller P., Duran K., Chen A., Groot A.J., Klomp L.W., Liu P.P., Wijmenga C.",Increased activity of hypoxia-inducible factor 1 is associated with early embryonic lethality in Commd1 null mice,2007,Molecular and Cellular Biology,27,11,,4142,4156,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-34347352142&partnerID=40&md5=121a773a00db5e5787d3d28a7f3e7570,,2707306,,MCEBD,10.1128/MCB.01932-06,17371845,Molecular and Cellular Biology,Article,Scopus
"Burns F.J., Tang M.-S., Frenkel K., Nadas A., Wu F., Uddin A., Zhang R.",Induction and prevention of carcinogenesis in rat skin exposed to space radiation,2007,Radiation and Environmental Biophysics,46,2,,195,199,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-34248169657&partnerID=40&md5=f7e68f64182867700e4efcae8be2b5ed,,0301634X,,REBPA,10.1007/s00411-007-0106-3,17387500,Radiation and Environmental Biophysics,Conference Paper,Scopus
"Fukui R., Nishimori H., Hata F., Yasoshima T., Ohno K., Yanai Y., Kamiguchi K., Denno R., Sato N., Hirata K.",Inhibitory effect of endothelin A receptor blockade on tumor growth and liver metastasis of a human gastric cancer cell line,2007,Gastric Cancer,10,2,,123,128,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250768913&partnerID=40&md5=f93ee1f528b9fbf3b89cfea11a88ae7f,,14363291,,GCANF,10.1007/s10120-007-0421-z,17577623,Gastric Cancer,Conference Paper,Scopus
"Schut G.J., Bridger S.L., Adams M.W.W.",Insights into the metabolism of elemental sulfur by the hyperthermophilic archaeon Pyrococcus furiosus: Characterization of a coenzyme A-dependent NAD(P)H sulfur oxidoreductase,2007,Journal of Bacteriology,189,12,,4431,4441,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250336912&partnerID=40&md5=0ab7a899ae1b6e519baccfc9e71c6b69,,219193,,JOBAA,10.1128/JB.00031-07,17449625,Journal of Bacteriology,Article,Scopus
"Waki H., Liu B., Miyake M., Katahira K., Murphy D., Kasparov S., Paton J.F.R.",Junctional adhesion molecule-1 is upregulated in spontaneously hypertensive rats: Evidence for a prohypertensive role within the brain stem,2007,Hypertension,49,6,,1321,1327,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249323041&partnerID=40&md5=9fa9b21de4bee5e14b5797c51cf8d194,,0194911X,,HPRTD,10.1161/HYPERTENSIONAHA.106.085589,17420334,Hypertension,Article,Scopus
"Zhang X., Madi S., Borsuk L., Nettleton D., Elshire R.J., Buckner B., Janick-Buckner D., Beck J., Timmermans M., Schnable P.S., Scanlon M.J.",Laser microdissection of narrow sheath mutant maize uncovers novel gene expression in the shoot apical meristem.,2007,PLoS genetics,3,6,,,,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-38449096689&partnerID=40&md5=dc9a2511170bbdd72b5c6780a4a2c6a6,,15537404,,,10.1371/journal.pgen.0030101,17571927,PLoS genetics,Article,Scopus
"Pan X.B., Wei L., Chen H.S., Liu F., Gao Y.",Liver-derived cell lines QSG-7701 and HepG2 support different HBV replication patterns,2007,Archives of Virology,152,6,,1159,1173,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249091756&partnerID=40&md5=51321fd024ff18d543646a4ae7a14b97,,3048608,,ARVID,10.1007/s00705-006-0927-4,17308979,Archives of Virology,Article,Scopus
"Svensson J., Tivesten A., Sjogren K., Isaksson O., Bergstrom G., Mohan S., Molne J., Isgaard J., Ohlsson C.","Liver-derived IGF-I regulates kidney size, sodium reabsorption, and renal IGF-II expression",2007,Journal of Endocrinology,193,3,,359,366,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447126509&partnerID=40&md5=cefde785a6cdc1b040782d09a37e534e,,220795,,JOENA,10.1677/JOE-07-0024,17535874,Journal of Endocrinology,Article,Scopus
"Kaburagi H., Sugano N., Oshikawa M., Koshi R., Senda N., Kawamoto K., Ito K.",Microarray analysis of the developing rat mandible,2007,Acta Biochimica et Biophysica Sinica,39,6,,399,405,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250900986&partnerID=40&md5=0c9b448581b7021b9117c528dbaaf253,,16729145,,,10.1111/j.1745-7270.2007.00297.x,17558444,Acta Biochimica et Biophysica Sinica,Article,Scopus
"Lee J.E., Lee J.S., Hwang S.H.",Microarray for genes associated with signal transduction in diabetic OLETF keratocytes.,2007,Korean journal of ophthalmology : KJO,21,2,,111,119,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548540123&partnerID=40&md5=1572e49bf720c8ce08099ec7338e668d,,10118942,,,10.3341/kjo.2007.21.2.111,17592243,Korean journal of ophthalmology : KJO,Article,Scopus
"Torisu-Itakura H., Lee J.H., Scheri R.P., Huynh Y., Ye X., Essner R., Morton D.L.",Molecular characterization of inflammatory genes in sentinel and nonsentinel nodes in melanoma,2007,Clinical Cancer Research,13,11,,3125,3132,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250671119&partnerID=40&md5=6980475ca5302d32709d57906133a775,,10780432,,CCREF,10.1158/1078-0432.CCR-06-2645,17545514,Clinical Cancer Research,Article,Scopus
"Tada Y., Majka S., Carr M., Harral J., Crona D., Kuriyama T., West J.",Molecular effects of loss of BMPR2 signaling in smooth muscle in a transgenic mouse model of PAH,2007,American Journal of Physiology - Lung Cellular and Molecular Physiology,292,6,,,,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447542025&partnerID=40&md5=f724470ec5854ab78dc48b93b2f21fe4,,10400605,,APLPE,10.1152/ajplung.00305.2006,17369292,American Journal of Physiology - Lung Cellular and Molecular Physiology,Article,Scopus
"Tamura K., Furihata M., Tsunoda T., Ashida S., Takata R., Obara W., Yoshioka H., Daigo Y., Nasu Y., Kumon H., Konaka H., Namiki M., Tozawa K., Kohri K., Tanji N., Yokoyama M., Shimazui T., Akaza H., Mizutani Y., Miki T., Fujioka T., Shuin T., Nakamura Y., Nakagawa H.",Molecular features of hormone-refractory prostate cancer cells by genome-wide gene expression profiles,2007,Cancer Research,67,11,,5117,5125,,25,http://www.scopus.com/inward/record.url?eid=2-s2.0-34347241757&partnerID=40&md5=7db5fc8e1c3e5c1227e9a58ee50f03df,,85472,,CNREA,10.1158/0008-5472.CAN-06-4040,17545589,Cancer Research,Article,Scopus
"Slape C., Chung Y.J., Soloway P.D., Tessarollo L., Aplan P.D.",Mouse embryonic stem cells that express a NUP98-HOXD13 fusion protein are impaired in their ability to differentiate and can be complemented by BCR-ABL,2007,Leukemia,21,6,,1239,1248,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249710401&partnerID=40&md5=03d77d1d62fb425e6c2e561c3285779d,,8876924,,LEUKE,10.1038/sj.leu.2404648,17377591,Leukemia,Article,Scopus
