Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Kawaura K., Mochida K., Yamazaki Y., Ogihara Y.",Transcriptome analysis of salinity stress responses in common wheat using a 22k oligo-DNA microarray,2006,Functional and Integrative Genomics,6,2,,132,142,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644502197&partnerID=40&md5=51814c42e0e9d331d21b514473000d6d,,1438793X,,FIGUB,10.1007/s10142-005-0010-3,16328439,Functional and Integrative Genomics,Article,Scopus
"Smith J.D., Peng D.-Q., Dansky H.M., Settle M., Baglione J., Le Goff W., Chakrabarti E., Xu Y., Peng X.",Transcriptome profile of macrophages from atherosclerosis-sensitive and atherosclerosis-resistant mice,2006,Mammalian Genome,17,3,,220,229,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644637806&partnerID=40&md5=81122af037eb10196905f31ad2f694f2,,9388990,,MAMGE,10.1007/s00335-005-0099-7,16518689,Mammalian Genome,Article,Scopus
"Shi Y.-H., Zhu S.-W., Mao X.-Z., Feng J.-X., Qin Y.-M., Zhang L., Cheng J., Wei L.-P., Wang Z.-Y., Zhu Y.-X.","Transcriptome profiling, molecular biological, and physiological studies reveal a major role for ethylene in cotton fiber cell elongation",2006,Plant Cell,18,3,,651,664,,82,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745462176&partnerID=40&md5=1a4100fb4d73d9ab89dc7fea016f62b8,,10404651,,PLCEE,10.1105/tpc.105.040303,16461577,Plant Cell,Article,Scopus
"Yanaihara N., Caplen N., Bowman E., Seike M., Kumamoto K., Yi M., Stephens R.M., Okamoto A., Yokota J., Tanaka T., Calin G.A., Liu C.-G., Croce C.M., Harris C.C.",Unique microRNA molecular profiles in lung cancer diagnosis and prognosis,2006,Cancer Cell,9,3,,189,198,,445,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644819964&partnerID=40&md5=6cb3f5cc668f42ca768f1a6e8e41bb5a,,15356108,,CCAEC,10.1016/j.ccr.2006.01.025,16530703,Cancer Cell,Article,Scopus
"Salotra P., Duncan R.C., Singh R., Subba Raju B.V., Sreenivas G., Nakhasi H.L.",Upregulation of surface proteins in Leishmania donovani isolated from patients of post kala-azar dermal leishmaniasis,2006,Microbes and Infection,8,3,,637,644,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646066009&partnerID=40&md5=7c74303dfc6240eb458b81193b2fc300,,12864579,,MCINF,10.1016/j.micinf.2005.08.018,16469521,Microbes and Infection,Article,Scopus
"Bro S., Borup R., Andersen C.B., Moeller F., Olgaard K., Nielsen L.B.",Uremia-specific effects in the arterial media during development of uremic atherosclerosis in apolipoprotein E-deficient mice,2006,"Arteriosclerosis, Thrombosis, and Vascular Biology",26,3,,570,575,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646571943&partnerID=40&md5=cb00474e10ee70c87992db6c1e14359b,,10795642,,ATVBF,10.1161/01.ATV.0000201060.47945.cb,16373611,"Arteriosclerosis, Thrombosis, and Vascular Biology",Article,Scopus
"Ylostalo J., Smith J.R., Pochampally R.R., Matz R., Sekiya I., Larson B.L., Vuoristo J.T., Prockop D.J.",Use of differentiating adult stem cells (marrow stromal cells) to identify new downstream target genes for transcription factors,2006,Stem Cells,24,3,,642,652,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-33744982108&partnerID=40&md5=77ea42abcd57b9df469411e34d59654f,,10665099,,STCEE,10.1634/stemcells.2005-0270,16439615,Stem Cells,Article,Scopus
"Macpherson J.S., Jodrell D.I., Guichard S.M.",Validation of real-time reverse-transcription-polymerase chain reaction for quantification of capecitabine-metabolizing enzymes,2006,Analytical Biochemistry,350,1,,71,80,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-32644482769&partnerID=40&md5=140e85c475aee3b0d8bb68f16323bbe0,,32697,,ANBCA,10.1016/j.ab.2005.11.040,16438929,Analytical Biochemistry,Article,Scopus
"McCurdy R.D., Feron F., Perry C., Chant D.C., McLean D., Matigian N., Hayward N.K., McGrath J.J., Mackay-Sim A.",Cell cycle alterations in biopsied olfactory neuroepithelium in schizophrenia and bipolar I disorder using cell culture and gene expression analyses,2006,Schizophrenia Research,82,3-Feb,,163,173,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-33344472348&partnerID=40&md5=1fbad959f2600c53ea8ebeab36615488,,9209964,,SCRSE,10.1016/j.schres.2005.10.012,16406496,Schizophrenia Research,Article,Scopus
"Weaver I.C.G., Meaney M.J., Szyf M.",Maternal care effects on the hippocampal transcriptome and anxiety-mediated behaviors in the offspring that are reversible in adulthood,2006,Proceedings of the National Academy of Sciences of the United States of America,103,9,,3480,3485,,121,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644763991&partnerID=40&md5=c0e4f0a4c3d4d993d3c67968211f2f82,,278424,,PNASA,10.1073/pnas.0507526103,16484373,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Zhang Y., Ohyashiki J.H., Takaku T., Shimizu N., Ohyashiki K.",Transcriptional profiling of Epstein-Barr virus (EBV) genes and host cellular genes in nasal NK/T-cell lymphoma and chronic active EBV infection,2006,British Journal of Cancer,94,4,,599,608,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-33344472824&partnerID=40&md5=afc6d98f1181b0c40592cd18bf67789a,,70920,,BJCAA,10.1038/sj.bjc.6602968,16449999,British Journal of Cancer,Article,Scopus
"Constantinidou C., Hobman J.L., Griffiths L., Patel M.D., Penn C.W., Cole J.A., Overton T.W.","A reassessment of the FNR regulon and transcriptomic analysis of the effects of nitrate, nitrite, NarXL, and NarQP as Escherichia coli K12 adapts from aerobic to anaerobic growth",2006,Journal of Biological Chemistry,281,8,,4802,4815,,56,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646184857&partnerID=40&md5=813d7cacba414e21e09461867cd263fe,,219258,,JBCHA,10.1074/jbc.M512312200,16377617,Journal of Biological Chemistry,Article,Scopus
"Brownstein B.H., Logvinenko T., Lederer J.A., Cobb J.P., Hubbard W.J., Chaudry I.H., Remick D.G., Baker H.V., Xiao W., Mannick J.A.",Commonality and differences in leukocyte gene expression patterns among three models of inflammation and injury,2006,Physiological Genomics,24,3,,298,309,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645765157&partnerID=40&md5=970d81994b1ab0ac388e34e1fa1f333f,,10948341,,PHGEF,10.1152/physiolgenomics.00213.2005,16478828,Physiological Genomics,Article,Scopus
"Cui D., Dougherty K.J., Machacek D.W., Sawchuk M., Hochman S., Baro D.J.",Divergence between motoneurons: Gene expression profiling provides a molecular characterization of functionally discrete somatic and autonomic motoneurons,2006,Physiological Genomics,24,3,,276,289,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645797362&partnerID=40&md5=c462cd71862451c744e941cd2ebb726c,,10948341,,PHGEF,10.1152/physiolgenomics.00109.2005,16317082,Physiological Genomics,Article,Scopus
"Peeters P.J., Aerssens J., De Hoogt R., Stanisz A., Gohlmann H.W., Hillsley K., Meulemans A., Grundy D., Stead R.H., Coulie B.",Molecular profiling of murine sensory neurons in the nodose and dorsal root ganglia labeled from the peritoneal cavity,2006,Physiological Genomics,24,3,,252,263,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645765281&partnerID=40&md5=584f7fb5791726c2108f7b48cc8ce45f,,10948341,,PHGEF,10.1152/physiolgenomics.00169.2005,16303873,Physiological Genomics,Article,Scopus
"Verma S., Ziegler K., Ananthula P., Co J.K.G., Frisque R.J., Yanagihara R., Nerurkar V.R.",JC virus induces altered patterns of cellular gene expression: Interferon-inducible genes as major transcriptional targets,2006,Virology,345,2,,457,467,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-31944439292&partnerID=40&md5=c6db24ba9af67150652e84db74901943,,426822,,VIRLA,10.1016/j.virol.2005.10.012,16297951,Virology,Article,Scopus
"Huo J.S., McEachin R.C., Cui T.X., Duggal N.K., Hai T., States D.J., Schwartz J.",Profiles of growth hormone (GH)-regulated genes reveal time-dependent responses and identify a mechanism for regulation of activating transcription factor 3 by GH,2006,Journal of Biological Chemistry,281,7,,4132,4141,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645213704&partnerID=40&md5=0f45e083bdf2bb0ae8f2534bfd3f7357,,219258,,JBCHA,10.1074/jbc.M508492200,16326703,Journal of Biological Chemistry,Article,Scopus
"Bernt C., Vennegeerts T., Beuers U., Rust C.",The human transcription factor AP-1 is a mediator of bile acid-induced liver cell apoptosis,2006,Biochemical and Biophysical Research Communications,340,3,,800,806,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-30144436018&partnerID=40&md5=6432f0a8c69d285f071f9abb22d212ba,,0006291X,,BBRCA,10.1016/j.bbrc.2005.12.081,16380075,Biochemical and Biophysical Research Communications,Article,Scopus
"Cai Y., Wu P., Ozen M., Yu Y., Wang J., Ittmann M., Liu M.",Gene expression profiling and analysis of signaling pathways involved in priming and differentiation of human neural stem cells,2006,Neuroscience,138,1,,133,148,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-32344451021&partnerID=40&md5=023eb9357dbc2c063cb85041c7671b9b,,3064522,,NRSCD,10.1016/j.neuroscience.2005.11.041,16414199,Neuroscience,Article,Scopus
"Lu Y., Yao R., Yan Y., Wang Y., Hara Y., Lubet R.A., You M.",A gene expression signature that can predict green tea exposure and chemopreventive efficacy of lung cancer in mice,2006,Cancer Research,66,4,,1956,1963,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644515956&partnerID=40&md5=633a99467988dffac619ddd10db76232,,85472,,CNREA,10.1158/0008-5472.CAN-05-3158,16488994,Cancer Research,Article,Scopus
"Margalit O., Amram H., Amariglio N., Simon A.J., Shaklai S., Granot G., Minsky N., Shimoni A., Harmelin A., Givol D., Shohat M., Oren M., Rechavi G.",BCL6 is regulated by p53 through a response element frequently disrupted in B-cell non-Hodgkin lymphoma,2006,Blood,107,4,,1599,1607,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-32644434044&partnerID=40&md5=0afaaf8e109fa9e88bcfb75b834b72c7,,64971,,BLOOA,10.1182/blood-2005-04-1629,16249378,Blood,Article,Scopus
"Li C., Kato M., Shiue L., Shively J.E., Ares Jr. M., Lin R.-J.",Cell type and culture condition-dependent alternative splicing in human breast cancer cells revealed by splicing-sensitive microarrays,2006,Cancer Research,66,4,,1990,1999,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644542406&partnerID=40&md5=52decbfbe436baa815f73e13ff65b1f4,,85472,,CNREA,10.1158/0008-5472.CAN-05-2593,16488998,Cancer Research,Article,Scopus
"Du Y., Wang K., Fang H., Li J., Xiao D., Zheng P., Chen Y., Fan H., Pan X., Zhao C., Zhang Q., Imbeaud S., Graudens E., Eveno E., Auffray C., Chen S., Chen Z., Zhang J.","Coordination of intrinsic, extrinsic, and endoplasmic reticulum-mediated apoptosis by imatinib mesylate combined with arsenic trioxide in chronic myeloid leukemia",2006,Blood,107,4,,1582,1590,,28,http://www.scopus.com/inward/record.url?eid=2-s2.0-32644449422&partnerID=40&md5=a13cde266e001a2b74da777844d71ee8,,64971,,BLOOA,10.1182/blood-2005-06-2318,16249384,Blood,Article,Scopus
"Ge Y., Dombkowski A.A., LaFiura K.M., Tatman D., Yedidi R.S., Stout M.L., Buck S.A., Massey G., Becton D.L., Weinstein H.J., Ravindranath Y., Matherly L.H., Taub J.W.","Differential gene expression, GATA1 target genes, and the chemotherapy sensitivity of Down syndrome megakaryocytic leukemia",2006,Blood,107,4,,1570,1581,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-32644453700&partnerID=40&md5=df93743ce91d6cfaa61c3fd04f482698,,64971,,BLOOA,10.1182/blood-2005-06-2219,16249385,Blood,Article,Scopus
"Boerboom D., White L.D., Dalle S., Courty J., Richards J.S.",Dominant-stable β-catenin expression causes cell fate alterations and Wnt signaling antagonist expression in a murine granulosa cell tumor model,2006,Cancer Research,66,4,,1964,1973,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644520252&partnerID=40&md5=ac53b1785b3a43dbed0d5001d1daf5d5,,85472,,CNREA,10.1158/0008-5472.CAN-05-3493,16488995,Cancer Research,Article,Scopus
"Kuphal F., Behrens J.",E-cadherin modulates Wnt-dependent transcription in colorectal cancer cells but does not alter Wnt-independent gene expression in fibroblasts,2006,Experimental Cell Research,312,4,,457,467,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-29144536745&partnerID=40&md5=0c163438b3c8b1b21d7fd1da14a07eac,,144827,,ECREA,10.1016/j.yexcr.2005.11.007,16368435,Experimental Cell Research,Article,Scopus
"Arnold I., Wagner-Ecker M., Ansorge W., Langer T.",Evidence for a novel mitochondria-to-nucleus signalling pathway in respiring cells lacking i-AAA protease and the ABC-transporter Mdl1,2006,Gene,367,2-Jan,,74,88,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-33344475027&partnerID=40&md5=f0b661e637fb556b874066f1cd596bf2,,3781119,,GENED,10.1016/j.gene.2005.09.044,16403607,Gene,Article,Scopus
"Dysvik B., Vasstrand E.N., Lovlie R., Elgindi O.A.-A., Kross K.W., Aarstad H.J., Johannessen A.Chr., Jonassen I., Ibrahim S.O.",Gene expression profiles of head and neck carcinomas from Sudanese and Norwegian patients reveal common biological pathways regardless of race and lifestyle,2006,Clinical Cancer Research,12,4,,1109,1120,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644770297&partnerID=40&md5=c39ba4387c8ea7989b60049dfe5b1468,,10780432,,CCREF,10.1158/1078-0432.CCR-05-0115,16489063,Clinical Cancer Research,Article,Scopus
"Sotiriou C., Wirapati P., Loi S., Harris A., Fox S., Smeds J., Nordgren H., Farmer P., Praz V., Haibe-Kains B., Desmedt C., Larsimont D., Cardoso F., Peterse H., Nuyten D., Buyse M., Van de Vijver M.J., Bergh J., Piccart M., Delorenzi M.",Gene expression profiling in breast cancer: Understanding the molecular basis of histologic grade to improve prognosis,2006,Journal of the National Cancer Institute,98,4,,262,272,,291,http://www.scopus.com/inward/record.url?eid=2-s2.0-33144462268&partnerID=40&md5=da06611c6c70794fe4f3961799e15963,,278874,,JNCIA,10.1093/jnci/djj052,16478745,Journal of the National Cancer Institute,Article,Scopus
"Mookherjee N., Brown K.L., Bowdish D.M.E., Doria S., Falsafi R., Hokamp K., Roche F.M., Mu R., Doho G.H., Pistolic J., Powers J.-P., Bryan J., Brinkman F.S.L., Hancock R.E.W.",Modulation of the TLR-mediated inflammatory response by the endogenous human host defense peptide LL-37,2006,Journal of Immunology,176,4,,2455,2464,,63,http://www.scopus.com/inward/record.url?eid=2-s2.0-30044433704&partnerID=40&md5=793e48594c61877bede9588246a3783e,,221767,,JOIMA,,16456005,Journal of Immunology,Article,Scopus
"Yates M.S., Kwak M.-K., Egner P.A., Groopman J.D., Bodreddigari S., Sutter T.R., Baumgartner K.J., Roebuck B.D., Liby K.T., Yore M.M., Honda T., Gribble G.W., Sporn M.B., Kensler T.W.","Potent protection against aflatoxin-induced tumorigenesis through induction of Nrf2-regulated pathways by the triterpenoid 1-[2-cyano-3-,12-dioxooleana-1, 9(11)-dien-28-oyl]imidazole",2006,Cancer Research,66,4,,2488,2494,,35,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644537902&partnerID=40&md5=d3424821bf6474b84de9465e6cd1e113,,85472,,CNREA,10.1158/0008-5472.CAN-05-3823,16489057,Cancer Research,Article,Scopus
"Gillingwater T.H., Wishart T.M., Chen P.E., Haley J.E., Robertson K., MacDonald S.H.-F., Middleton S., Wawrowski K., Shipston M.J., Melmed S., Wyllie D.J.A., Skehel P.A., Coleman M.P., Ribchester R.R.",The neuroprotective Wld<sup>S</sup> gene regulates expression of PTTG1 and erythroid differentiation regulator 1-like gene in mice and human cells,2006,Human Molecular Genetics,15,4,,625,635,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-32144434891&partnerID=40&md5=5d543a7dcf0dd5c2d5d8e1d6188465b6,,9646906,,HMGEE,10.1093/hmg/ddi478,16403805,Human Molecular Genetics,Article,Scopus
"Draper D.W., Bethea H.N., He Y.-W.",Toll-like receptor 2-dependent and -independent activation of macrophages by group B streptococci,2006,Immunology Letters,102,2,,202,214,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-30144442455&partnerID=40&md5=acf3daddaad467f0f00db5e3a65e2f2d,,1652478,,IMLED,10.1016/j.imlet.2005.09.005,16242782,Immunology Letters,Article,Scopus
"Iranfar N., Fuller D., Loomis W.F.",Transcriptional regulation of post-aggregation genes in Dictyostelium by a feed-forward loop involving GBF and LagC,2006,Developmental Biology,290,2,,460,469,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-31544453604&partnerID=40&md5=d89c8a45af1ee7d72e851170059e00fe,,121606,,DEBIA,10.1016/j.ydbio.2005.11.035,16386729,Developmental Biology,Article,Scopus
"Faucher S.P., Porwollik S., Dozois C.M., McClelland M., Daigle F.",Transcriptome of Salmonella enterica serovar Typhi within macrophages revealed through the selective capture of transcribed sequences,2006,Proceedings of the National Academy of Sciences of the United States of America,103,6,,1906,1911,,41,http://www.scopus.com/inward/record.url?eid=2-s2.0-32444446344&partnerID=40&md5=f11a0ad8b0bc8cc848658646178adc6e,,278424,,PNASA,10.1073/pnas.0509183103,16443683,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Damodaran T.V., Patel A.G., Greenfield S.T., Dressman H.K., Lin S.M., Abou-Donia M.B.",Gene expression profiles of the rat brain both immediately and 3 months following acute sarin exposure,2006,Biochemical Pharmacology,71,4,,497,520,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-30444449970&partnerID=40&md5=800a282ddb57dc2da32e2a8a3eaa4f44,,62952,,BCPCA,10.1016/j.bcp.2005.10.051,16376859,Biochemical Pharmacology,Article,Scopus
"Ayach B.B., Yoshimitsu M., Dawood F., Sun M., Arab S., Chen M., Higuchi K., Siatskas C., Lee P., Lim H., Zhang J., Cukerman E., Stanford W.L., Medin J.A., Liu P.P.",Stem cell factor receptor induces progenitor and natural killer cell-mediated cardiac survival and repair after myocardial infarction,2006,Proceedings of the National Academy of Sciences of the United States of America,103,7,,2304,2309,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-33144455158&partnerID=40&md5=b5de5f6d8aa65c94ac56858864ffa54a,,278424,,PNASA,10.1073/pnas.0510997103,16467148,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Sanchez-Carbayo M., Socci N.D., Lozano J., Saint F., Cordon-Cardo C.",Defining molecular profiles of poor outcome in patients with invasive bladder cancer using oligonucleotide microarrays,2006,Journal of Clinical Oncology,24,5,,778,789,,70,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644867290&partnerID=40&md5=d617be8239c85a837fbd989607094ad8,,0732183X,,JCOND,10.1200/JCO.2005.03.2375,16432078,Journal of Clinical Oncology,Article,Scopus
"Ma S., Musa T., Bag J.",Reduced stability of mitogen-activated protein kinase kinase-2 mRNA and phosphorylation of Poly(A)-binding Protein (PABP) in cells overexpressing PABP,2006,Journal of Biological Chemistry,281,6,,3145,3156,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645641028&partnerID=40&md5=239c41f430c7df162346a3c083450c68,,219258,,JBCHA,10.1074/jbc.M508937200,16332685,Journal of Biological Chemistry,Article,Scopus
"Cao Y., Kumar R.M., Penn B.H., Berkes C.A., Kooperberg C., Boyer L.A., Young R.A., Tapscott S.J.",Global and gene-specific analyses show distinct roles for Myod and Myog at a common set of promoters,2006,EMBO Journal,25,3,,502,511,,38,http://www.scopus.com/inward/record.url?eid=2-s2.0-32544457732&partnerID=40&md5=feea945e57e3381fb2d9707cb5d59553,,2614189,,EMJOD,10.1038/sj.emboj.7600958,16437161,EMBO Journal,Article,Scopus
"Aragon A.D., Quinones G.A., Thomas E.V., Roy S., Werner-Washburne M.",Release of extraction-resistant mRNA in stationary phase Saccharomyces cerevisiae produces a massive increase in transcript abundance in response to stress,2006,Genome Biology,7,2, R9,,,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745048235&partnerID=40&md5=2b79e3c75da9b777792e246a9706dfd0,,1474760X,,GNBLF,10.1186/gb-2006-7-2-r9,16507144,Genome Biology,Article,Scopus
"Hung Y.-C., Hong M.-Y., Huang G.S.",Cholesterol loading augments oxidative stress in macrophages,2006,FEBS Letters,580,3,,849,861,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-31444434257&partnerID=40&md5=bdc66bc5aba4c3499f2ad8c246060c2a,,145793,,FEBLA,10.1016/j.febslet.2005.12.102,16414045,FEBS Letters,Article,Scopus
"Ford G., Xu Z., Gates A., Jiang J., Ford B.D.",Expression Analysis Systematic Explorer (EASE) analysis reveals differential gene expression in permanent and transient focal stroke rat models,2006,Brain Research,1071,1,,226,236,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-32844467533&partnerID=40&md5=31433319136e98f292098c5b34c460f4,,68993,,BRREA,10.1016/j.brainres.2005.11.090,16409990,Brain Research,Article,Scopus
"Dickinson J.D., Gilmore J., Iqbal J., Sanger W., Lynch J.C., Chan J., Bierman P.J., Joshi S.S.",11q22.3 deletion in B-chronic lymphocytic leukemia is specifically associated with bulky lymphadenopathy and ZAP-70 expression but not reduced expression of adhesion/cell surface receptor molecules,2006,Leukemia and Lymphoma,47,2,,231,244,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-30644456577&partnerID=40&md5=8fe1773f8f17ae8fc6e8d4a801bb357d,,10428194,,LELYE,10.1080/10428190500254141,16321852,Leukemia and Lymphoma,Article,Scopus
"Mankame T., Hokanson R., Fudge R., Chowdhary R., Busbee D.",Altered gene expression in human cells treated with the insecticide diazinon: Correlation with decreased DNA excision repair capacity,2006,Human and Experimental Toxicology,25,2,,57,65,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644812929&partnerID=40&md5=81aeb21204d155d4173d7f069ad5666b,,9603271,,HETOE,10.1191/0960327106ht593oa,16539210,Human and Experimental Toxicology,Article,Scopus
"Weidenhofer J., Bowden N.A., Scott R.J., Tooney P.A.",Altered gene expression in the amygdala in schizophrenia: Up-regulation of genes located in the cytomatrix active zone,2006,Molecular and Cellular Neuroscience,31,2,,243,250,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-32244439440&partnerID=40&md5=6f03e7e93c47e21fe284b009b15bcbd8,,10447431,,MOCNE,10.1016/j.mcn.2005.09.013,16236523,Molecular and Cellular Neuroscience,Article,Scopus
"Hu Z., Zhang Z., Kim J.W., Huang Y., Liang T.J.",Altered proteolysis and global gene expression in hepatitis B virus X transgenic mouse liver,2006,Journal of Virology,80,3,,1405,1413,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-31144454150&partnerID=40&md5=e6093cdef14e98e6c93bd8a14eda729b,,0022538X,,JOVIA,10.1128/JVI.80.3.1405-1413.2006,16415018,Journal of Virology,Article,Scopus
"Micke P., Ohshima M., Tahmasebpoor S., Ren Z.-P., Ostman A., Ponten F., Botling J.",Biobanking of fresh frozen tissue: RNA is stable in nonfixed surgical specimens,2006,Laboratory Investigation,86,2,,202,211,,28,http://www.scopus.com/inward/record.url?eid=2-s2.0-30944440066&partnerID=40&md5=ff7a3e7e9e88fd9e70c70f2a28627f6f,,236837,,LAINA,10.1038/labinvest.3700372,16402036,Laboratory Investigation,Article,Scopus
"Loffler M., Bilban M., Reimers M., Waldhausl W., Stulnig T.M.",Blood glucose-lowering nuclear receptor agonists only partially normalize hepatic gene expression in db/db mice,2006,Journal of Pharmacology and Experimental Therapeutics,316,2,,797,804,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-31144445475&partnerID=40&md5=6eda244da8c82fd96fec0d4d0a787fa3,,223565,,JPETA,10.1124/jpet.105.093831,16260581,Journal of Pharmacology and Experimental Therapeutics,Article,Scopus
"Mitsutake N., Miyagishi M., Mitsutake S., Akeno N., Mesa Jr. C., Knauf J.A., Zhang L., Taira K., Fagin J.A.",BRAF mediates RET/PTC-induced mitogen-activated protein kinase activation in thyroid cells: Functional support for requirement of the RET/PTC-RAS-BRAF pathway in papillary thyroid carcinogenesis,2006,Endocrinology,147,2,,1014,1019,,41,http://www.scopus.com/inward/record.url?eid=2-s2.0-30944445020&partnerID=40&md5=b15de255ac02a507e840a3aab32d02a4,,137227,,ENDOA,10.1210/en.2005-0280,16254036,Endocrinology,Article,Scopus
"Tsai C.J., Herrera-Goepfert R., Tibshirani R.J., Yang S., Mohar A., Guarner J., Parsonnet J.",Changes of gene expression in gastric preneoplasia following Helicobacter pylori eradication therapy,2006,Cancer Epidemiology Biomarkers and Prevention,15,2,,272,280,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644762743&partnerID=40&md5=86abbb5f8a943a32e40031b3766de045,,10559965,,CEBPE,10.1158/1055-9965.EPI-05-0632,16492915,Cancer Epidemiology Biomarkers and Prevention,Article,Scopus
"Hong-Geller E., Pardington P.E., Cary R.B., Sauer N.N., Gupta G.",Chemokine regulation in response to beryllium exposure in human peripheral blood mononuclear and dendritic cells,2006,Toxicology,218,3-Feb,,216,228,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-29244474897&partnerID=40&md5=932220b516463bfc840ce3a13c682825,,0300483X,,TXCYA,10.1016/j.tox.2005.10.016,16314022,Toxicology,Article,Scopus
"Xu H., Cheepala S., McCauley E., Coombes K., Xiao L., Fischer S.M., Clifford J.L.",Chemoprevention of skin carcinogenesis by phenylretinamides: Retinoid receptor-independent tumor suppression,2006,Clinical Cancer Research,12,3 I,,969,979,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-32944481310&partnerID=40&md5=13aa80685b77eabbdcf16f42b2132ab9,,10780432,,CCREF,10.1158/1078-0432.CCR-05-1648,16467112,Clinical Cancer Research,Article,Scopus
Mizoguchi E.,Chitinase 3-Like-1 Exacerbates Intestinal Inflammation by Enhancing Bacterial Adhesion and Invasion in Colonic Epithelial Cells,2006,Gastroenterology,130,2,,398,411,,28,http://www.scopus.com/inward/record.url?eid=2-s2.0-32044473062&partnerID=40&md5=1afed03e2fcbe9f67f51d18198e477d4,,165085,,GASTA,10.1053/j.gastro.2005.12.007,16472595,Gastroenterology,Article,Scopus
"Sriraman V., Rudd M.D., Lohmann S.M., Mulders S.M., Richards J.S.",Cyclic guanosine 5′-monophosphate-dependent protein kinase II is induced by luteinizing hormone and progesterone receptor-dependent mechanisms in granulosa cells and cumulus oocyte complexes of ovulating follicles,2006,Molecular Endocrinology,20,2,,348,361,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-31444450085&partnerID=40&md5=f26c200e0af964f0f0a15be1a111efe7,,8888809,,MOENE,10.1210/me.2005-0317,16210344,Molecular Endocrinology,Article,Scopus
"Sun Q., Chen G., Streb J.W., Long X., Yang Y., Stoeckert Jr. C.J., Miano J.M.",Defining the mammalian CArGome,2006,Genome Research,16,2,,197,207,,56,http://www.scopus.com/inward/record.url?eid=2-s2.0-32044468056&partnerID=40&md5=ff1085e1acd0e96062e9bd9de854c844,,10889051,,GEREF,10.1101/gr.4108706,16365378,Genome Research,Article,Scopus
"Milani L., Fredriksson M., Syvanen A.-C.",Detection of alternatively spliced transcripts in leukemia cell lines by minisequencing on microarrays,2006,Clinical Chemistry,52,2,,202,211,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-31844434902&partnerID=40&md5=00bb11a0e88c4354cb4ad4196c63af4e,,99147,,CLCHA,10.1373/clinchem.2005.062042,16384885,Clinical Chemistry,Article,Scopus
