Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Wang X., Elling A.A., Li X., Li N., Peng Z., He G., Sun H., Qi Y., Liu X.S., Denga X.W.",Genome-wide and organ-specific landscapes of epigenetic modifications and their relationships to mRNA and small RNA transcriptomes in Maize,2009,Plant Cell,21,4,,1053,1069,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-66149176899&partnerID=40&md5=939a003d385c793789f8f6842f1a157a,,10404651,,PLCEE,10.1105/tpc.109.065714,19376930,Plant Cell,Article,Scopus
"Kadener S., Rodriguez J., Abruzzi K.C., Khodor Y.L., Sugino K., Marr Ii M.T., Nelson S., Rosbash M.",Genome-wide identification of targets of the drosha-pasha/DGCR8 complex,2009,RNA,15,4,,537,545,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-62549120015&partnerID=40&md5=17ff3cd0fd2915ed3cacd55b2cea496e,,13558382,,RNARF,10.1261/rna.1319309,19223442,RNA,Article,Scopus
"Schnetz M.P., Bartels C.F., Shastri K., Balasubramanian D., Zentner G.E., Balaji R., Zhang X., Song L., Wang Z., Laframboise T., Crawford G.E., Scacheri P.C.",Genomic distribution of CHD7 on chromatin tracks H3K4 methylation patterns,2009,Genome Research,19,4,,590,601,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-64149122182&partnerID=40&md5=c1c8a8678aa4dabafdd1f0c06448afd9,,10889051,,GEREF,10.1101/gr.086983.108,19251738,Genome Research,Article,Scopus
"Shi C., Awad I.A., Jafari N., Lin S., Du P., Hage Z.A., Shenkar R., Getch C.C., Bredel M., Batjer H.H., Bendok B.R.",Genomics of human intracranial aneurysm wall,2009,Stroke,40,4,,1252,1261,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249164805&partnerID=40&md5=c1c7b8c1b306763e3ee9d978e26e6c8e,,392499,,SJCCA,10.1161/STROKEAHA.108.532036,19228845,Stroke,Article,Scopus
"Zhu G., Ye N., Zhang J.",Glucose-induced delay of seed germination in rice is mediated by the suppression of ABA catabolism rather than an enhancement of ABA biosynthesis,2009,Plant and Cell Physiology,50,3, pcp022,644,651,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-63049134549&partnerID=40&md5=93ba1b20bb2a100268beb0051a25ce69,,320781,,PCPHA,10.1093/pcp/pcp022,19208695,Plant and Cell Physiology,Article,Scopus
"Zhang Y., Primavesi L.F., Jhurreea D., Andralojc P.J., Mitchell R.A.C., Powers S.J., Schluepmann H., Delatte T., Wingler A., Paul M.J.",Inhibition of SNF1-related protein kinasel activity and regulation of metabolic pathways by trehalose-6-phosphate<sup>1[w][OA]</sup>,2009,Plant Physiology,149,4,,1860,1871,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249160501&partnerID=40&md5=71036adc0bce0199270cffbd5913efae,,320889,,PLPHA,10.1104/pp.108.133934,19193861,Plant Physiology,Article,Scopus
"Liu K., Li Q.-Z., Delgado-Vega A.M., Abelson A.-K., Sanchez E., Kelly J.A., Li L., Liu Y., Zhou J., Yan M., Ye Q., Liu S., Xie C., Zhou X.J., Chung S.A., Pons-Estel B., Witte T., De Ramon E., Bae S.-C., Barizzone N., Sebastiani G.D., Merrill J.T., Gregersen P.K., Gilkeson G.G., Kimberly R.P., Vyse T.J., Kim I., D'Alfonso S., Martin J., Harley J.B., Criswell L.A., Wakeland E.K., Alarcon-Riquelme M.E., Mohan C., Danieli M.G., Galeazzi M., Querini P.R., Migliaresi S., Scherbarth H.R., Lopez J.A., Motta E.L., Gamron S., Drenkard C., Menso E., Allievi A., Tate G.A., Presas J.L., Palatnik S.A., Abdala M., Bearzotti M., Alvarellos A., Caeiro F., Bertoli A., Paira S., Roverano S., Graf C.E., Bertero E., Caprarulo C., Buchanan G., Guilleron C., Grimaudo S., Manni J., Catoggio L.J., Soriano E.R., Santos C.D., Prigione C., Ramos F.A., Navarro S.M., Berbotto G.A., Jorfen M., Romero E.J., Garcia M.A., Marcos J.C., Marcos A.I., Perandones C.E., Eimon A., Battagliotti C.G., Armadi-Simab K., Gross W.L., Gromnica-Ihle E., Peter H.-H., Manger K., Schnarr S., Zeidler H., Schmidt R.E., Ortego N., Callejas J.L., Jimenez-Alonso J., Sabio M., Sanchez-Roman J., Garcia-Hernandez F.J., Camps M., Lopez-Nevot M.A., Gonzalez-Escribano M.F., Langefeld C., Tsao B., Jacob C.",Kallikrein genes are associated with lupus and glomerular basement membrane-specific antibody-induced nephritis in mice and humans,2009,Journal of Clinical Investigation,119,4,,911,923,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249086734&partnerID=40&md5=79560181dc8acd45d42ebb8a900dbe5f,,219738,,JCINA,10.1172/JCI36728,19307730,Journal of Clinical Investigation,Article,Scopus
"Kim E.H., Kim Y.S., Park S.-H., Koo Y.J., Choi Y.D., Chung Y.-Y., Lee I.-J., Kim J.-K.",Methyl jasmonate reduces grain yield by mediating stress signals to alter spikelet development in rice<sup>1[W][OA]</sup>,2009,Plant Physiology,149,4,,1751,1760,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-64949181748&partnerID=40&md5=661e0a9996bf5c9f287e99d37c319421,,320889,,PLPHA,10.1104/pp.108.134684,19211695,Plant Physiology,Article,Scopus
"Bandres E., Bitarte N., Arias F., Agorreta J., Fortes P., Agirre X., Zarate R., Diaz-Gonzalez J.A., Ramirez N., Sola J.J., Jimenez P., Rodriguez J., Garcia-Foncillas J.",microRNA-451 regulates macrophage migration inhibitory factor production and proliferation of gastrointestinal cancer cells,2009,Clinical Cancer Research,15,7,,2281,2290,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249173965&partnerID=40&md5=8c8ec2afb54623e2f02f83202e5b1888,,10780432,,CCREF,10.1158/1078-0432.CCR-08-1818,19318487,Clinical Cancer Research,Article,Scopus
"Guo C.-J., Pan Q., Li D.-G., Sun H., Liu B.-W.",miR-15b and miR-16 are implicated in activation of the rat hepatic stellate cell: An essential role for apoptosis,2009,Journal of Hepatology,50,4,,766,778,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-61849096150&partnerID=40&md5=cc74bf1d712ec3e34f8531ebd003b997,,1688278,,JOHEE,10.1016/j.jhep.2008.11.025,19232449,Journal of Hepatology,Article,Scopus
"Marotta M., Ruiz-Roig C., Sarria Y., Peiro J.L., Nunez F., Ceron J., Munell F., Roig-Quilis M.",Muscle genome-wide expression profiling during disease evolution in mdx mice,2009,Physiological Genomics,37,2,,119,132,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-66149121081&partnerID=40&md5=0f1c3fdd525fe21187e0f2d555814dff,,10948341,,PHGEF,10.1152/physiolgenomics.90370.2008,19223608,Physiological Genomics,Article,Scopus
"Grunwald U., Guo W., Fischer K., Isayenkov S., Ludwig-Muller J., Hause B., Yan X., Kuster H., Franken P.","Overlapping expression patterns and differential transcript levels of phosphate transporter genes in arbuscular mycorrhizal, P<sub>i</sub>-fertilised and phytohormone-treated Medicago truncatula roots",2009,Planta,229,5,,1023,1034,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-63349098693&partnerID=40&md5=1b9611f5ddef11a895da8395844c3be9,,320935,,PLANA,10.1007/s00425-008-0877-z,19169704,Planta,Article,Scopus
"Srikhanta Y.N., Dowideit S.J., Edwards J.L., Falsetta M.L., Wu H.J., Harrison O.B., Fox K.L., Seib K.L., Maguire T.L., Wang A.H.-J., Maiden M.C., Grimmond S.M., Apicella M.A., Jennings M.P.",Phasevarions mediate random switching of gene expression in pathogenic Neisseria,2009,PLoS Pathogens,5,4,,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-66349122956&partnerID=40&md5=585c64758400309c2b347396c053abb8,,15537366,,,10.1371/journal.ppat.1000400,19390608,PLoS Pathogens,Article,Scopus
"McCord A.M., Jamal M., Shankavarum U.T., Lang F.F., Camphausen K., Tofilon P.J.",Physiologic oxygen concentration enhances the stem-like properties of CD133<sup>+</sup> human glioblastoma cells in vitro,2009,Molecular Cancer Research,7,4,,489,497,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-65549150903&partnerID=40&md5=aba34e38010045f8cca778f74c4e749f,,15417786,,MCROC,10.1158/1541-7786.MCR-08-0360,19372578,Molecular Cancer Research,Article,Scopus
"Dip R., Lenz S., Gmuender H., Naegeli H.",Pleiotropic combinatorial transcriptomes of human breast cancer cells exposed to mixtures of dietary phytoestrogens,2009,Food and Chemical Toxicology,47,4,,787,795,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-60849121061&partnerID=40&md5=c837e1ea1f98c92fd09708c86491e712,,2786915,,FCTOD,10.1016/j.fct.2009.01.008,19167446,Food and Chemical Toxicology,Article,Scopus
"Kato K., Galis I., Suzuki S., Araki S., Demura T., Criqui M.-C., Potuschak T., Genschik P., Fukuda H., Matsuoka K., Ito M.",Preferential up-regulation of G2/M phase-specific genes by overexpression of the hyperactive form of NtmybA2 lacking its negative regulation domain in tobacco BY-2 cells<sup>1[W]</sup>,2009,Plant Physiology,149,4,,1945,1957,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249090772&partnerID=40&md5=05e304d673216a2833a3ba649386846d,,320889,,PLPHA,10.1104/pp.109.135582,19244455,Plant Physiology,Article,Scopus
"Nares S., Moutsopoulos N.M., Angelov N., Rangel Z.G., Munson P.J., Sinha N., Wahl S.M.",Rapid myeloid cell transcriptional and proteomic responses to periodontopathogenic Porphyromonas gingivalis,2009,American Journal of Pathology,174,4,,1400,1414,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-65349097381&partnerID=40&md5=5918397e41e792445a22e728f57c5c81,,29440,,AJPAA,10.2353/ajpath.2009.080677,19264901,American Journal of Pathology,Article,Scopus
"Taddei A., Van Houwe G., Nagai S., Erb L., Van Nimwegen E., Gasser S.M.",The functional importance of telomere clustering: Global changes in gene expression result from SIR factor dispersion,2009,Genome Research,19,4,,611,625,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-63849287611&partnerID=40&md5=0c3dcd28ef14c1b9c1924ae3d39d63ac,,10889051,,GEREF,10.1101/gr.083881.108,19179643,Genome Research,Article,Scopus
"Maussang D., Langemeijer E., Fitzsimons C.P., Stigter-van Walsum M., Dijkman R., Borg M.K., Slinger E., Schreiber A., Michel D., Tensen C.P., Van Dongen G.A.M.S., Leurs R., Smit M.J.",The human cytomegalovirus-encoded chemokine receptor US28 promotes angiogenesis and tumor formation via cyclooxygenase-2,2009,Cancer Research,69,7,,2861,2869,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-66149091169&partnerID=40&md5=e4c40909c91e50356ec164895777c7a6,,85472,,CNREA,10.1158/0008-5472.CAN-08-2487,19318580,Cancer Research,Article,Scopus
"Cahan P., Li Y., Izumi M., Graubert T.A.",The impact of copy number variation on local gene expression in mouse hematopoietic stem and progenitor cells,2009,Nature Genetics,41,4,,430,437,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-63449086972&partnerID=40&md5=93774d3b06719587789987ca2a703a5a,,10614036,,NGENE,10.1038/ng.350,19270704,Nature Genetics,Article,Scopus
"Pan X., Ge J., Li M., Wu B., Wang C., Wang J., Feng Y., Yin Z., Zheng F., Cheng G., Sun W., Ji H., Hu D., Shi P., Feng X., Hao X., Dong R., Hu F., Tang J.",The orphan response regulator CovR: A globally negative modulator of virulence in Streptococcus suis serotype 2,2009,Journal of Bacteriology,191,8,,2601,2612,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249142114&partnerID=40&md5=3ef720589b514affe3332314b0c27adb,,219193,,JOBAA,10.1128/JB.01309-08,19181815,Journal of Bacteriology,Article,Scopus
"Dickinson A.J.G., Sive H.L.",The Wnt antagonists Frzb-1 and crescent locally regulate basement membrane dissolution in the developing primary mouth,2009,Development,136,7,,1071,1081,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67449113924&partnerID=40&md5=4a24bef55bad4ab5663811ad3fd485d3,,9501991,,DEVPE,10.1242/dev.032912,19224982,Development,Article,Scopus
"Yokotani N., Ichikawa T., Kondou Y., Matsui M., Hirochika H., Iwabuchi M., Oda K.",Tolerance to various environmental stresses conferred by the salt-responsive rice gene ONAC063 in transgenic Arabidopsis,2009,Planta,229,5,,1065,1075,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-63349095487&partnerID=40&md5=21b6f3d4b3c04bf41a5a082df2b4f290,,320935,,PLANA,10.1007/s00425-009-0895-5,19225807,Planta,Article,Scopus
"Hsu D.S., Acharya C.R., Balakumaran B.S., Riedel R.F., Kim M.K., Stevenson M., Tuchman S., Mukherjee S., Barry W., Dressman H.K., Nevins J.R., Powers S., Mu D., Potti A.","Characterizing the developmental pathways TTF-.1, NKX2-8, and PAX9 in lung cancer",2009,Proceedings of the National Academy of Sciences of the United States of America,106,13,,5312,5317,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249131825&partnerID=40&md5=fc9bf126382b86c72d26c2f6a2146a1f,,278424,,PNASA,10.1073/pnas.0900827106,19279207,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Zhu H., Gegear R.J., Casselman A., Kanginakudru S., Reppert S.M.",Defining behavioral and molecular differences between summer and migratory monarch butterflies,2009,BMC Biology,7,,14,,,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-65649126823&partnerID=40&md5=7c8ab18d2f9f58974c05a2fb91437d71,,17417007,,,10.1186/1741-7007-7-14,19335876,BMC Biology,Article,Scopus
"Richter G.H.S., Plehm S., Fasan A., Rossler S., Unland R., Bennani-Baiti I.M., Hotfilder M., Lowel D., Von Luettichau I., Mossbrugger I., Quintanilla-Martinez L., Kovar H., Staege M.S., Muller-Tidow C., Burdach S.",EZH2 is a mediator of EWS/FLI1 driven tumor growth and metastasis blocking endothelial and neuro-ectodermal differentiation,2009,Proceedings of the National Academy of Sciences of the United States of America,106,13,,5324,5329,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249101694&partnerID=40&md5=fdcd0ebaf5eeac39c9db206447799163,,278424,,PNASA,10.1073/pnas.0810759106,19289832,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Vallania F., Schiavone D., Dewilde S., Pupo E., Garbay S., Calogero R., Pontoglio M., Provero P., Poli V.",Genome-wide discovery of functional transcription factor binding sites by comparative genomics: The case of Stat3,2009,Proceedings of the National Academy of Sciences of the United States of America,106,13,,5117,5122,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249131241&partnerID=40&md5=93406dee320f1b25559232347e67f721,,278424,,PNASA,10.1073/pnas.0900473106,19282476,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Nam Y.-D., Chang H.-W., Kim K.-H., Roh S.W., Bae J.-W.",Metatranscriptome analysis of lactic acid bacteria during kimchi fermentation with genome-probing microarrays,2009,International Journal of Food Microbiology,130,2,,140,146,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-60649109653&partnerID=40&md5=518dbebca9653b35bdc3cf1471277c7a,,1681605,,IJFMD,10.1016/j.ijfoodmicro.2009.01.007,19215993,International Journal of Food Microbiology,Article,Scopus
"Levi L., Pekarski I., Gutman E., Fortina P., Hyslop T., Biran J., Levavi-Sivan B., Lubzens E.",Revealing genes associated with vitellogenesis in the liver of the zebrafish (Danio rerio) by transcriptome profiling,2009,BMC Genomics,10,,141,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-65549123791&partnerID=40&md5=e7ada811826b463bd04f1d524a1115bc,,14712164,,BGMEE,10.1186/1471-2164-10-141,19335895,BMC Genomics,Article,Scopus
"Laffaire J., Rivals I., Dauphinot L., Pasteau F., Wehrle R., Larrat B., Vitalis T., Moldrich R.X., Rossier J., Sinkus R., Herault Y., Dusart I., Potier M.-C.",Gene expression signature of cerebellar hypoplasia in a mouse model of Down syndrome during postnatal development,2009,BMC Genomics,10,,138,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-65549148290&partnerID=40&md5=39c167f8c0dcd71cd13165c0eebf229b,,14712164,,BGMEE,10.1186/1471-2164-10-138,19331679,BMC Genomics,Article,Scopus
"Greco D., Volpicelli F., Di Lieto A., Leo D., Perrone-Capano C., Auvinen P., di Porzio U.",Comparison of gene expression profile in embryonic mesencephalon and neuronal primary cultures,2009,PLoS ONE,4,3, e4977,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-63349086770&partnerID=40&md5=7b22919a284a83ed4407ef041c5fa38a,,19326203,,,10.1371/journal.pone.0004977,19305503,PLoS ONE,Article,Scopus
"Collins A.R., Lyon C.J., Xia X., Liu J.Z., Tangirala R.K., Yin F., Boyadjian R., Bikineyeva A., Pratico D., Harrison D.G., Hsueh W.A.",Age-accelerated atherosclerosis correlates with failure to upregulate antioxidant genes,2009,Circulation Research,104,6,,,,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-64249150743&partnerID=40&md5=36c2ab1133fa310b8ba8052b268ff03c,,97330,,CIRUA,10.1161/CIRCRESAHA.108.188771,19265038,Circulation Research,Article,Scopus
"Gruber H.E., Ingram J.A., Hoelscher G.L., Zinchenko N., Hanley Jr. E.N., Sun Y.","Asporin, a susceptibility gene in osteoarthritis, is expressed at higher levels in the more degenerate human intervertebral disc",2009,Arthritis Research and Therapy,11,2, R47,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249097652&partnerID=40&md5=5fa9f8fea134c460e8de396515cadc60,,14786354,,ARTRC,10.1186/ar2660,19327154,Arthritis Research and Therapy,Article,Scopus
"Uva P., Aurisicchio L., Watters J., Loboda A., Kulkarni A., Castle J., Palombo F., Viti V., Mesiti G., Zappulli V., Marconato L., Abramo F., Ciliberto G., Lahm A., La Monica N., de Rinaldis E.",Comparative expression pathway analysis of human and canine mammary tumors,2009,BMC Genomics,10,,135,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249091846&partnerID=40&md5=59f98698beb139404400c2d9ad422e79,,14712164,,BGMEE,10.1186/1471-2164-10-135,19327144,BMC Genomics,Article,Scopus
"Billups S.C., Neville M.C., Rudolph M., Porter W., Schedin P.",Identifying significant temporal variation in time course microarray data without replicates,2009,BMC Bioinformatics,10,,96,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-65849413893&partnerID=40&md5=4c6c8e36f74230a4762b61faf709d655,,14712105,,BBMIC,10.1186/1471-2105-10-96,19323838,BMC Bioinformatics,Article,Scopus
"Gobert G.N., Moertel L., Brindley P.J., McManus D.P.",Developmental gene expression profiles of the human pathogen Schistosoma japonicum,2009,BMC Genomics,10,,128,,,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-65249116851&partnerID=40&md5=9e7b11d1f979511e437ae346ab0ea53d,,14712164,,BGMEE,10.1186/1471-2164-10-128,19320991,BMC Genomics,Article,Scopus
"Koh T.-C., Lee Y.-Y., Chang S.-Q., Nissom P.M.",Identification and expression analysis of miRNAs during batch culture of HEK-293 cells,2009,Journal of Biotechnology,140,4-Mar,,149,155,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-62849110531&partnerID=40&md5=11bda9a6defab00d34327dff517b4583,,1681656,,JBITD,10.1016/j.jbiotec.2009.01.021,19428708,Journal of Biotechnology,Article,Scopus
"Yang Y., Harris D.P., Luo F., Xiong W., Joachimiak M., Wu L., Dehal P., Jacobsen J., Yang Z., Palumbo A.V., Arkin A.P., Zhou J.",Snapshot of iron response in Shewanella oneidensis by gene network reconstruction,2009,BMC Genomics,10,,131,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-64549085924&partnerID=40&md5=866fe121fac3275a5b573a3fde278e24,,14712164,,BGMEE,10.1186/1471-2164-10-131,19321007,BMC Genomics,Article,Scopus
"Hang X., Li P., Li Z., Qu W., Yu Y., Li H., Shen Z., Zheng H., Gao Y., Wu Y., Deng M., Sun Z., Zhang C.",Transcription and splicing regulation in human umbilical vein endothelial cells under hypoxic stress conditions by exon array,2009,BMC Genomics,10,,126,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-65549120436&partnerID=40&md5=5fa86f4f5b0e1c7417af81a8cb7ff55b,,14712164,,BGMEE,10.1186/1471-2164-10-126,19320972,BMC Genomics,Article,Scopus
"Walduck A.K., Weber M., Juettner S., Stolte M., Vieth M., Wiedenmann B., Meyer T.F., Naumann M., Hoecker M.",Identification of novel Cyclooxygenase-2-dependent genes in Helicobacter pylori infection in vivo,2009,Molecular Cancer,8,,22,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-65449178116&partnerID=40&md5=5b936fa365e21027208dedb953694dfc,,14764598,,MCOAC,10.1186/1476-4598-8-22,19317916,Molecular Cancer,Article,Scopus
"Salvesen H.B., Carter S.L., Mannelqvist M., Dutt A., Getz G., Stefansson I.M., Raeder M.B., Sos M.L., Engelsen I.B., Trovik J., Wik E., Greulich H., Bo T.H., Jonassen I., Thomas R.K., Zander T., Garraway L.A., Oyan A.M., Sellers W.R., Kalland K.H., Meyerson M., Akslen L.A., Beroukhim R.",Integrated genomic profiling of endometrial carcinoma associates aggressive tumors with indicators of PI3 kinase activation,2009,Proceedings of the National Academy of Sciences of the United States of America,106,12,,4834,4839,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-63849308483&partnerID=40&md5=eb6165060d02c659060c42f03669e5c8,,278424,,PNASA,10.1073/pnas.0806514106,19261849,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Ren J., Jin P., Wang E., Marincola F.M., Stroncek D.F.",MicroRNA and gene expression patterns in the differentiation of human embryonic stem cells,2009,Journal of Translational Medicine,7,,20,,,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-65349090170&partnerID=40&md5=61df5cbd6ddce9e8fc88760542aeaa86,,14795876,,,10.1186/1479-5876-7-20,19309508,Journal of Translational Medicine,Article,Scopus
"Tomaszycki M.L., Peabody C., Replogle K., Clayton D.F., Tempelman R.J., Wade J.",Sexual differentiation of the zebra finch song system: Potential roles for sex chromosome genes,2009,BMC Neuroscience,10,,24,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-63849289226&partnerID=40&md5=42ab920134b8df8c679533f4c5b9b3c1,,14712202,,BNMEA,10.1186/1471-2202-10-24,19309515,BMC Neuroscience,Article,Scopus
"Papini-Terzi F.S., Rocha F.R., Vencio R.Z.N., Felix J.M., Branco D.S., Waclawovsky A.J., Del Bem L.E.V., Lembke C.G., Costa M.D.L., Nishiyama Jr. M.Y., Vicentini R., Vincentz M.G.A., Ulian E.C., Menossi M., Souza G.M.",Sugarcane genes associated with sucrose content,2009,BMC Genomics,10,,120,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-64549136643&partnerID=40&md5=a098475d09101b6278fbdfde07a2856b,,14712164,,BGMEE,10.1186/1471-2164-10-120,19302712,BMC Genomics,Article,Scopus
"Hamza M.S., Pott S., Vega V.B., Thomsen J.S., Kandhadayar G.S., Ng P.W.P., Chiu K.P., Pettersson S., Wei C.L., Ruan Y., Liu E.T.",De-novo identification of PPARγ/RXR binding sites and direct targets during adipogenesis,2009,PLoS ONE,4,3, e4907,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-64249157370&partnerID=40&md5=d0f759f9227d86721cd66f195e626382,,19326203,,,10.1371/journal.pone.0004907,19300518,PLoS ONE,Article,Scopus
"Passalacqua K.D., Varadarajan A., Byrd B., Bergman N.H.",Comparative transcriptional profiling of Bacillus cereus sensu lato strains during growth in CO<sub>2</sub>-bicarbonate and aerobic atmospheres,2009,PLoS ONE,4,3, e4904,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-63349108274&partnerID=40&md5=2cdb11a6b3c47d94ece78aefb6ca8765,,19326203,,,10.1371/journal.pone.0004904,19295911,PLoS ONE,Article,Scopus
"St-Onge M., Dumas A., Michaud A., Laflamme C., Dussault A.-A., Pouliot M.",Impact of anti-inflammatory agents on the gene expression profile of stimulated human neutrophils: Unraveling endogenous resolution pathways,2009,PLoS ONE,4,3, e4902,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-63349088540&partnerID=40&md5=14031daaa375f6fecfebfd4b60e56177,,19326203,,,10.1371/journal.pone.0004902,19295914,PLoS ONE,Article,Scopus
"Merighi M., Septer A.N., Carroll-Portillo A., Bhatiya A., Porwollik S., McClelland M., Gunn J.S.",Genome-wide analysis of the PreA/PreB (QseB/QseC) regulon of Salmonella enterica serovar Typhimurium,2009,BMC Microbiology,9,,42,,,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-62149146415&partnerID=40&md5=2fe6dc68f884a13d8f6f9bbda1533147,,14712180,,,10.1186/1471-2180-9-42,19236707,BMC Microbiology,Article,Scopus
"Chan B., Sukhatme V.P.",Suppression of Tie-1 in endothelial cells in vitro induces a change in the genome-wide expression profile reflecting an inflammatory function,2009,FEBS Letters,583,6,,1023,1028,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-61749101239&partnerID=40&md5=52ea0d6a3af5d81d88f692378db7d609,,145793,,FEBLA,10.1016/j.febslet.2009.02.027,19236867,FEBS Letters,Article,Scopus
"Omsland A., Cockrell D.C., Howe D., Fischer E.R., Virtaneva K., Sturdevant D.E., Porcella S.F., Heinzen R.A.",Host cell-free growth of the Q fever bacterium Coxiella burnetii,2009,Proceedings of the National Academy of Sciences of the United States of America,106,11,,4430,4434,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-63149160427&partnerID=40&md5=1342679e215ff3d66faa696ffefde880,,278424,,PNASA,10.1073/pnas.0812074106,19246385,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Xia O., Lemieux M.E., Li W., Carroll J.S., Brown M., Shirley Liu X., Kung A.L.",Integrative analysis of HIF binding and transactivation reveals its role in maintaining histone methylation homeostasis,2009,Proceedings of the National Academy of Sciences of the United States of America,106,11,,4260,4265,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-63449103705&partnerID=40&md5=47d0c11a3ab323570f4ab0e7e07b500e,,278424,,PNASA,10.1073/pnas.0810067106,19255431,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Rollins B., Martin M.V., Sequeira P.A., Moon E.A., Morgan L.Z., Watson S.J., Schatzberg A., Akil H., Myers R.M., Jones E.G., Wallace D.C., Bunney W.E., Vawter M.P.","Mitochondrial variants in schizophrenia, bipolar disorder, and major depressive disorder",2009,PLoS ONE,4,3, e4913,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-62849119061&partnerID=40&md5=e12fd4136cab99f1a90d6f859a5e10e3,,19326203,,,10.1371/journal.pone.0004913,19290059,PLoS ONE,Article,Scopus
"van Schothorst E.M., Flachs P., Franssen-van Hal N.L.W., Kuda O., Bunschoten A., Molthoff J., Vink C., Hooiveld G.J.E.J., Kopecky J., Keijer J.",Induction of lipid oxidation by polyunsaturated fatty acids of marine origin in small intestine of mice fed a high-fat diet,2009,BMC Genomics,10,,110,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-63449095998&partnerID=40&md5=42399dfc527034294c971a2996cbf84a,,14712164,,BGMEE,10.1186/1471-2164-10-110,19284886,BMC Genomics,Article,Scopus
"Klink V.P., Hosseini P., MacDonald M.H., Alkharouf N.W., Matthews B.F.",Population-specific gene expression in the plant pathogenic nematode Heterodera glycines exists prior to infection and during the onset of a resistant or susceptible reaction in the roots of the Glycine max genotype Peking,2009,BMC Genomics,10,,111,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-63449090337&partnerID=40&md5=5ca12db365ffe1bef872f54183e6c1c6,,14712164,,BGMEE,10.1186/1471-2164-10-111,19291306,BMC Genomics,Article,Scopus
